implementation,byte_value,time_ns,sample_id
AES_ct,1,1356.54,61
AES_big,1,223.52,62
AES_small,1,873.73,62
AES_ct,1,1310.28,62
AES_big,1,217.57,63
AES_small,1,859.47,63
AES_ct,1,1297.40,63
AES_big,1,227.60,64
AES_small,1,869.31,64
AES_ct,1,1334.90,64
AES_big,1,243.68,65
AES_small,1,872.16,65
AES_ct,1,1318.54,65
AES_big,1,223.06,66
AES_small,1,857.49,66
AES_ct,1,1289.11,66
AES_big,1,217.66,67
AES_small,1,857.00,67
AES_ct,1,1298.67,67
AES_big,1,223.17,68
AES_small,1,886.20,68
AES_ct,1,1350.63,68
AES_big,1,222.87,69
AES_small,1,870.03,69
AES_ct,1,1329.66,69
AES_big,1,217.02,70
AES_small,1,859.56,70
AES_ct,1,1286.57,70
AES_big,1,230.32,71
AES_small,1,872.86,71
AES_ct,1,1342.24,71
AES_big,1,222.78,72
AES_small,1,864.42,72
AES_ct,1,1281.13,72
AES_big,1,216.77,73
AES_small,1,857.28,73
AES_ct,1,1275.17,73
AES_big,1,223.36,74
AES_small,1,880.37,74
AES_ct,1,1300.08,74
AES_big,1,225.55,75
AES_small,1,886.22,75
AES_ct,1,1343.02,75
AES_big,1,223.10,76
AES_small,1,874.57,76
AES_ct,1,1308.85,76
AES_big,1,223.72,77
AES_small,1,875.50,77
AES_ct,1,1315.12,77
AES_big,1,223.61,78
AES_small,1,907.90,78
AES_ct,1,1299.35,78
AES_big,1,217.59,79
AES_small,1,852.95,79
AES_ct,1,1272.03,79
AES_big,1,220.27,80
AES_small,1,874.80,80
AES_ct,1,1307.16,80
AES_big,1,224.01,81
AES_small,1,874.80,81
AES_ct,1,1298.31,81
AES_big,1,222.22,82
AES_small,1,898.68,82
AES_ct,1,1307.18,82
AES_big,1,224.01,83
AES_small,1,881.12,83
AES_ct,1,1307.20,83
AES_big,1,223.59,84
AES_small,1,881.14,84
AES_ct,1,1309.86,84
AES_big,1,223.86,85
AES_small,1,875.46,85
AES_ct,1,1302.66,85
AES_big,1,216.81,86
AES_small,1,868.05,86
AES_ct,1,1333.36,86
AES_big,1,217.15,87
AES_small,1,854.94,87
AES_ct,1,1272.05,87
AES_big,1,216.92,88
AES_small,1,854.87,88
AES_ct,1,1290.23,88
AES_big,1,222.45,89
AES_small,1,899.93,89
AES_ct,1,1310.89,89
AES_big,1,223.44,90
AES_small,1,867.27,90
AES_ct,1,1299.69,90
AES_big,1,216.49,91
AES_small,1,847.50,91
AES_ct,1,1272.03,91
AES_big,1,216.88,92
AES_small,1,870.56,92
AES_ct,1,1325.97,92
AES_big,1,223.19,93
AES_small,1,853.18,93
AES_ct,1,1313.07,93
AES_big,1,220.12,94
AES_small,1,846.68,94
AES_ct,1,1280.92,94
AES_big,1,217.72,95
AES_small,1,846.68,95
AES_ct,1,1311.84,95
AES_big,1,228.63,96
AES_small,1,886.86,96
AES_ct,1,1301.67,96
AES_big,1,222.00,97
AES_small,1,862.70,97
AES_ct,1,1269.79,97
AES_big,1,217.28,98
AES_small,1,853.27,98
AES_ct,1,1282.94,98
AES_big,1,223.29,99
AES_small,1,912.89,99
AES_ct,1,1330.36,99
AES_big,1,222.79,100
AES_small,1,870.67,100
AES_ct,1,1274.18,100
AES_big,1,222.28,101
AES_small,1,871.93,101
AES_ct,1,1300.99,101
AES_big,1,222.87,102
AES_small,1,871.15,102
AES_ct,1,1343.45,102
AES_big,1,224.20,103
AES_small,1,885.10,103
AES_ct,1,1306.72,103
AES_big,1,222.97,104
AES_small,1,863.76,104
AES_ct,1,1286.47,104
AES_big,1,224.26,105
AES_small,1,885.68,105
AES_ct,1,1296.10,105
AES_big,1,233.97,106
AES_small,1,863.64,106
AES_ct,1,1272.03,106
AES_big,1,217.74,107
AES_small,1,841.79,107
AES_ct,1,1278.81,107
AES_big,1,219.22,108
AES_small,1,870.16,108
AES_ct,1,1296.12,108
AES_big,1,217.95,109
AES_small,1,875.14,109
AES_ct,1,1341.10,109
AES_big,1,224.03,110
AES_small,1,875.96,110
AES_ct,1,1308.13,110
AES_big,1,223.72,111
AES_small,1,875.92,111
AES_ct,1,1305.05,111
AES_big,1,218.27,112
AES_small,1,852.40,112
AES_ct,1,1290.92,112
AES_big,1,218.84,113
AES_small,1,871.45,113
AES_ct,1,1314.44,113
AES_big,1,221.24,114
AES_small,1,868.01,114
AES_ct,1,1301.92,114
AES_big,1,221.88,115
AES_small,1,881.11,115
AES_ct,1,1294.98,115
AES_big,1,218.69,116
AES_small,1,872.96,116
AES_ct,1,1341.42,116
AES_big,1,222.43,117
AES_small,1,863.13,117
AES_ct,1,1299.96,117
AES_big,1,218.35,118
AES_small,1,853.97,118
AES_ct,1,1272.03,118
AES_big,1,216.26,119
AES_small,1,847.97,119
AES_ct,1,1287.55,119
AES_big,1,216.77,120
AES_small,1,874.59,120
AES_ct,1,1307.18,120
AES_big,1,223.04,121
AES_small,1,853.71,121
AES_ct,1,1267.59,121
AES_big,1,216.56,122
AES_small,1,843.41,122
AES_ct,1,1267.55,122
AES_big,1,216.68,123
AES_small,1,862.12,123
AES_ct,1,1333.69,123
AES_big,1,222.85,124
AES_small,1,873.45,124
AES_ct,1,1309.88,124
AES_big,1,223.82,125
AES_small,1,878.37,125
AES_ct,1,1306.93,125
AES_big,1,217.72,126
AES_small,1,851.39,126
AES_ct,1,1308.80,126
AES_big,1,271.21,127
AES_small,1,895.87,127
AES_ct,1,1311.02,127
AES_big,1,224.39,128
AES_small,1,873.03,128
AES_ct,1,1339.44,128
AES_big,1,216.71,129
AES_small,1,862.24,129
