implementation,byte_value,time_ns,sample_id
Vulnerable (Naive),22,18763.0,24
Safe (PyCryptodome),22,3708.8,24
Vulnerable (Naive),22,18210.2,25
Safe (PyCryptodome),22,2933.2,25
Vulnerable (Naive),22,19912.0,26
Safe (PyCryptodome),22,4297.8,26
Vulnerable (Naive),22,19085.2,27
Safe (PyCryptodome),22,2643.6,27
Vulnerable (Naive),22,20635.0,28
Safe (PyCryptodome),22,4670.0,28
Vulnerable (Naive),22,24535.4,29
Safe (PyCryptodome),22,3368.2,29
Vulnerable (Naive),22,21191.6,30
Safe (PyCryptodome),22,3046.0,30
Vulnerable (Naive),22,19151.0,31
Safe (PyCryptodome),22,3903.4,31
Vulnerable (Naive),22,17920.6,32
Safe (PyCryptodome),22,2909.4,32
Vulnerable (Naive),22,17752.8,33
Safe (PyCryptodome),22,2805.2,33
Vulnerable (Naive),22,20745.6,34
Safe (PyCryptodome),22,3932.0,34
Vulnerable (Naive),22,18552.4,35
Safe (PyCryptodome),22,2993.4,35
Vulnerable (Naive),22,20356.6,36
Safe (PyCryptodome),22,3980.2,36
Vulnerable (Naive),22,21814.0,37
Safe (PyCryptodome),22,2689.6,37
Vulnerable (Naive),22,21389.4,38
Safe (PyCryptodome),22,3540.8,38
Vulnerable (Naive),22,18299.2,39
Safe (PyCryptodome),22,2701.0,39
Vulnerable (Naive),22,14361.4,40
Safe (PyCryptodome),22,2362.8,40
Vulnerable (Naive),22,13065.8,41
Safe (PyCryptodome),22,4094.0,41
Vulnerable (Naive),22,20665.4,42
Safe (PyCryptodome),22,2876.2,42
Vulnerable (Naive),22,17597.0,43
Safe (PyCryptodome),22,3900.6,43
Vulnerable (Naive),22,16569.6,44
Safe (PyCryptodome),22,3381.8,44
Vulnerable (Naive),22,17828.6,45
Safe (PyCryptodome),22,2781.8,45
Vulnerable (Naive),22,22538.4,46
Safe (PyCryptodome),22,3636.4,46
Vulnerable (Naive),22,19524.8,47
Safe (PyCryptodome),22,2743.6,47
Vulnerable (Naive),22,18766.4,48
Safe (PyCryptodome),22,4747.8,48
Vulnerable (Naive),22,19594.0,49
Safe (PyCryptodome),22,3365.4,49
Vulnerable (Naive),23,19868.6,0
Safe (PyCryptodome),23,3757.4,0
Vulnerable (Naive),23,19914.2,1
Safe (PyCryptodome),23,3927.0,1
Vulnerable (Naive),23,18069.2,2
Safe (PyCryptodome),23,2993.2,2
Vulnerable (Naive),23,15844.0,3
Safe (PyCryptodome),23,2774.0,3
Vulnerable (Naive),23,15991.8,4
Safe (PyCryptodome),23,2765.6,4
Vulnerable (Naive),23,19860.6,5
Safe (PyCryptodome),23,2710.0,5
Vulnerable (Naive),23,21525.0,6
Safe (PyCryptodome),23,3905.0,6
Vulnerable (Naive),23,20326.6,7
Safe (PyCryptodome),23,2790.8,7
Vulnerable (Naive),23,15918.8,8
Safe (PyCryptodome),23,2937.0,8
Vulnerable (Naive),23,17585.2,9
Safe (PyCryptodome),23,3117.4,9
Vulnerable (Naive),23,15172.6,10
Safe (PyCryptodome),23,2372.4,10
Vulnerable (Naive),23,14936.6,11
Safe (PyCryptodome),23,2410.6,11
Vulnerable (Naive),23,13494.4,12
Safe (PyCryptodome),23,2499.4,12
Vulnerable (Naive),23,16337.8,13
Safe (PyCryptodome),23,2394.6,13
Vulnerable (Naive),23,14923.6,14
Safe (PyCryptodome),23,2413.4,14
Vulnerable (Naive),23,13055.8,15
Safe (PyCryptodome),23,2359.0,15
Vulnerable (Naive),23,25923.0,16
Safe (PyCryptodome),23,3555.2,16
Vulnerable (Naive),23,20542.4,17
Safe (PyCryptodome),23,3385.0,17
Vulnerable (Naive),23,17278.6,18
Safe (PyCryptodome),23,2895.0,18
Vulnerable (Naive),23,19239.6,19
Safe (PyCryptodome),23,3628.2,19
Vulnerable (Naive),23,17184.8,20
Safe (PyCryptodome),23,2816.0,20
Vulnerable (Naive),23,15005.6,21
Safe (PyCryptodome),23,2799.2,21
Vulnerable (Naive),23,16340.8,22
Safe (PyCryptodome),23,2293.8,22
Vulnerable (Naive),23,13299.6,23
Safe (PyCryptodome),23,2360.0,23
Vulnerable (Naive),23,16714.2,24
Safe (PyCryptodome),23,2911.8,24
Vulnerable (Naive),23,17077.0,25
Safe (PyCryptodome),23,3741.8,25
Vulnerable (Naive),23,17284.6,26
Safe (PyCryptodome),23,3268.2,26
Vulnerable (Naive),23,18852.6,27
Safe (PyCryptodome),23,3452.2,27
Vulnerable (Naive),23,22275.4,28
Safe (PyCryptodome),23,2371.8,28
Vulnerable (Naive),23,17737.8,29
Safe (PyCryptodome),23,4994.8,29
Vulnerable (Naive),23,17871.6,30
Safe (PyCryptodome),23,2549.2,30
Vulnerable (Naive),23,18377.4,31
Safe (PyCryptodome),23,3931.6,31
Vulnerable (Naive),23,20897.4,32
Safe (PyCryptodome),23,3723.2,32
Vulnerable (Naive),23,22377.8,33
Safe (PyCryptodome),23,6279.0,33
Vulnerable (Naive),23,20789.4,34
Safe (PyCryptodome),23,4608.8,34
Vulnerable (Naive),23,24670.6,35
Safe (PyCryptodome),23,5212.0,35
Vulnerable (Naive),23,33517.2,36
Safe (PyCryptodome),23,4591.8,36
Vulnerable (Naive),23,31710.6,37
Safe (PyCryptodome),23,3884.6,37
Vulnerable (Naive),23,27491.8,38
Safe (PyCryptodome),23,6047.2,38
Vulnerable (Naive),23,30115.0,39
Safe (PyCryptodome),23,3671.8,39
Vulnerable (Naive),23,35784.6,40
Safe (PyCryptodome),23,9383.6,40
Vulnerable (Naive),23,40981.8,41
Safe (PyCryptodome),23,6053.6,41
Vulnerable (Naive),23,48336.4,42
Safe (PyCryptodome),23,10965.8,42
Vulnerable (Naive),23,33270.4,43
Safe (PyCryptodome),23,6881.8,43
Vulnerable (Naive),23,27801.2,44
Safe (PyCryptodome),23,5847.8,44
Vulnerable (Naive),23,52484.4,45
Safe (PyCryptodome),23,10035.8,45
Vulnerable (Naive),23,70711.4,46
Safe (PyCryptodome),23,7319.2,46
Vulnerable (Naive),23,40484.8,47
Safe (PyCryptodome),23,5458.2,47
Vulnerable (Naive),23,35914.2,48
Safe (PyCryptodome),23,6864.8,48
Vulnerable (Naive),23,36963.0,49
Safe (PyCryptodome),23,5682.0,49
Vulnerable (Naive),24,92688.6,0
Safe (PyCryptodome),24,16407.8,0
Vulnerable (Naive),24,38956.6,1
Safe (PyCryptodome),24,3277.8,1
Vulnerable (Naive),24,22818.2,2
Safe (PyCryptodome),24,6268.0,2
Vulnerable (Naive),24,21411.0,3
Safe (PyCryptodome),24,3163.8,3
Vulnerable (Naive),24,19093.4,4
Safe (PyCryptodome),24,4469.2,4
Vulnerable (Naive),24,19484.6,5
Safe (PyCryptodome),24,3915.0,5
Vulnerable (Naive),24,19992.6,6
Safe (PyCryptodome),24,3105.0,6
Vulnerable (Naive),24,27119.2,7
Safe (PyCryptodome),24,6034.2,7
Vulnerable (Naive),24,47650.2,8
Safe (PyCryptodome),24,5419.4,8
Vulnerable (Naive),24,28697.6,9
Safe (PyCryptodome),24,3665.8,9
Vulnerable (Naive),24,28499.2,10
Safe (PyCryptodome),24,5450.0,10
Vulnerable (Naive),24,24043.6,11
Safe (PyCryptodome),24,2970.2,11
Vulnerable (Naive),24,26509.0,12
Safe (PyCryptodome),24,3281.2,12
Vulnerable (Naive),24,20152.8,13
Safe (PyCryptodome),24,4350.2,13
Vulnerable (Naive),24,22319.8,14
Safe (PyCryptodome),24,13203.8,14
Vulnerable (Naive),24,28189.6,15
Safe (PyCryptodome),24,5157.2,15
Vulnerable (Naive),24,25229.0,16
Safe (PyCryptodome),24,4640.6,16
Vulnerable (Naive),24,17533.4,17
Safe (PyCryptodome),24,2789.0,17
Vulnerable (Naive),24,22076.2,18
Safe (PyCryptodome),24,3756.4,18
Vulnerable (Naive),24,27198.6,19
Safe (PyCryptodome),24,5708.8,19
Vulnerable (Naive),24,32072.8,20
Safe (PyCryptodome),24,3267.4,20
Vulnerable (Naive),24,17148.8,21
Safe (PyCryptodome),24,2816.2,21
Vulnerable (Naive),24,16644.2,22
Safe (PyCryptodome),24,2920.4,22
Vulnerable (Naive),24,18975.4,23
Safe (PyCryptodome),24,3681.4,23
Vulnerable (Naive),24,16067.0,24
Safe (PyCryptodome),24,3855.8,24
Vulnerable (Naive),24,19105.8,25
Safe (PyCryptodome),24,2369.2,25
Vulnerable (Naive),24,17809.4,26
Safe (PyCryptodome),24,3613.8,26
Vulnerable (Naive),24,20096.0,27
Safe (PyCryptodome),24,3551.6,27
Vulnerable (Naive),24,18875.6,28
Safe (PyCryptodome),24,3338.4,28
Vulnerable (Naive),24,18025.8,29
Safe (PyCryptodome),24,3565.0,29
Vulnerable (Naive),24,19690.6,30
Safe (PyCryptodome),24,5444.6,30
Vulnerable (Naive),24,19678.4,31
Safe (PyCryptodome),24,4821.0,31
Vulnerable (Naive),24,18723.4,32
Safe (PyCryptodome),24,2869.6,32
Vulnerable (Naive),24,20352.6,33
Safe (PyCryptodome),24,3625.8,33
Vulnerable (Naive),24,17421.8,34
Safe (PyCryptodome),24,3547.0,34
Vulnerable (Naive),24,19900.8,35
Safe (PyCryptodome),24,3411.2,35
Vulnerable (Naive),24,17845.8,36
Safe (PyCryptodome),24,2617.2,36
Vulnerable (Naive),24,14785.4,37
Safe (PyCryptodome),24,2708.8,37
Vulnerable (Naive),24,15782.6,38
Safe (PyCryptodome),24,2408.2,38
Vulnerable (Naive),24,14853.6,39
Safe (PyCryptodome),24,2465.0,39
Vulnerable (Naive),24,16144.8,40
Safe (PyCryptodome),24,2830.8,40
Vulnerable (Naive),24,27359.8,41
Safe (PyCryptodome),24,5076.4,41
Vulnerable (Naive),24,25310.0,42
Safe (PyCryptodome),24,3339.8,42
Vulnerable (Naive),24,20578.6,43
Safe (PyCryptodome),24,3837.8,43
Vulnerable (Naive),24,20024.0,44
Safe (PyCryptodome),24,2922.8,44
Vulnerable (Naive),24,15767.6,45
Safe (PyCryptodome),24,2983.6,45
Vulnerable (Naive),24,24627.2,46
Safe (PyCryptodome),24,3334.6,46
Vulnerable (Naive),24,19440.0,47
Safe (PyCryptodome),24,2819.2,47
Vulnerable (Naive),24,19888.6,48
Safe (PyCryptodome),24,3381.2,48
Vulnerable (Naive),24,15776.0,49
Safe (PyCryptodome),24,2564.0,49
Vulnerable (Naive),25,18522.4,0
Safe (PyCryptodome),25,2926.0,0
Vulnerable (Naive),25,17425.6,1
Safe (PyCryptodome),25,3652.4,1
Vulnerable (Naive),25,17745.2,2
Safe (PyCryptodome),25,4781.2,2
Vulnerable (Naive),25,17845.6,3
Safe (PyCryptodome),25,2911.0,3
Vulnerable (Naive),25,24321.6,4
Safe (PyCryptodome),25,4493.4,4
Vulnerable (Naive),25,25494.2,5
Safe (PyCryptodome),25,3709.4,5
Vulnerable (Naive),25,24012.2,6
Safe (PyCryptodome),25,3820.2,6
Vulnerable (Naive),25,25745.6,7
Safe (PyCryptodome),25,3802.4,7
Vulnerable (Naive),25,14395.2,8
Safe (PyCryptodome),25,2932.4,8
Vulnerable (Naive),25,22402.6,9
Safe (PyCryptodome),25,3503.6,9
Vulnerable (Naive),25,19285.2,10
Safe (PyCryptodome),25,3556.0,10
Vulnerable (Naive),25,18807.4,11
Safe (PyCryptodome),25,3967.2,11
Vulnerable (Naive),25,19892.2,12
Safe (PyCryptodome),25,3333.4,12
Vulnerable (Naive),25,20474.0,13
Safe (PyCryptodome),25,3679.0,13
Vulnerable (Naive),25,15666.0,14
Safe (PyCryptodome),25,2432.6,14
Vulnerable (Naive),25,25779.4,15
Safe (PyCryptodome),25,2732.2,15
Vulnerable (Naive),25,17678.4,16
Safe (PyCryptodome),25,4679.8,16
Vulnerable (Naive),25,25616.6,17
Safe (PyCryptodome),25,4215.4,17
Vulnerable (Naive),25,17322.6,18
Safe (PyCryptodome),25,2794.0,18
Vulnerable (Naive),25,19543.4,19
Safe (PyCryptodome),25,5215.2,19
Vulnerable (Naive),25,24756.6,20
Safe (PyCryptodome),25,3599.6,20
Vulnerable (Naive),25,321540.4,21
Safe (PyCryptodome),25,4960.8,21
Vulnerable (Naive),25,40019.8,22
Safe (PyCryptodome),25,3396.6,22
Vulnerable (Naive),25,27707.6,23
Safe (PyCryptodome),25,2915.8,23
Vulnerable (Naive),25,21597.6,24
Safe (PyCryptodome),25,3049.6,24
Vulnerable (Naive),25,16354.2,25
Safe (PyCryptodome),25,2823.2,25
Vulnerable (Naive),25,18522.4,26
Safe (PyCryptodome),25,2843.0,26
Vulnerable (Naive),25,75404.0,27
Safe (PyCryptodome),25,2834.8,27
Vulnerable (Naive),25,19591.2,28
Safe (PyCryptodome),25,5510.0,28
Vulnerable (Naive),25,18818.6,29
Safe (PyCryptodome),25,2959.6,29
Vulnerable (Naive),25,19314.2,30
Safe (PyCryptodome),25,2978.8,30
Vulnerable (Naive),25,15903.8,31
Safe (PyCryptodome),25,2790.2,31
Vulnerable (Naive),25,23431.0,32
Safe (PyCryptodome),25,6447.8,32
Vulnerable (Naive),25,21529.6,33
Safe (PyCryptodome),25,3009.0,33
Vulnerable (Naive),25,18202.2,34
Safe (PyCryptodome),25,2954.2,34
Vulnerable (Naive),25,21051.8,35
Safe (PyCryptodome),25,4067.2,35
Vulnerable (Naive),25,24595.6,36
Safe (PyCryptodome),25,4618.4,36
Vulnerable (Naive),25,21444.6,37
Safe (PyCryptodome),25,5366.2,37
Vulnerable (Naive),25,19395.4,38
Safe (PyCryptodome),25,3386.0,38
Vulnerable (Naive),25,21172.4,39
Safe (PyCryptodome),25,2845.8,39
Vulnerable (Naive),25,24900.4,40
Safe (PyCryptodome),25,3761.6,40
Vulnerable (Naive),25,28740.0,41
Safe (PyCryptodome),25,3379.4,41
Vulnerable (Naive),25,21709.0,42
Safe (PyCryptodome),25,2991.8,42
Vulnerable (Naive),25,16484.6,43
Safe (PyCryptodome),25,2833.2,43
Vulnerable (Naive),25,24028.2,44
Safe (PyCryptodome),25,4570.0,44
Vulnerable (Naive),25,31598.6,45
Safe (PyCryptodome),25,5698.6,45
Vulnerable (Naive),25,26255.4,46
Safe (PyCryptodome),25,2834.6,46
Vulnerable (Naive),25,24922.4,47
Safe (PyCryptodome),25,3362.4,47
Vulnerable (Naive),25,22656.2,48
Safe (PyCryptodome),25,3310.0,48
Vulnerable (Naive),25,16517.8,49
Safe (PyCryptodome),25,3938.6,49
Vulnerable (Naive),26,20279.4,0
Safe (PyCryptodome),26,2788.6,0
Vulnerable (Naive),26,23107.2,1
Safe (PyCryptodome),26,4011.6,1
Vulnerable (Naive),26,20598.0,2
Safe (PyCryptodome),26,3642.8,2
Vulnerable (Naive),26,19682.4,3
Safe (PyCryptodome),26,4099.6,3
Vulnerable (Naive),26,19504.6,4
Safe (PyCryptodome),26,2939.2,4
Vulnerable (Naive),26,19494.6,5
Safe (PyCryptodome),26,2791.2,5
Vulnerable (Naive),26,18909.2,6
Safe (PyCryptodome),26,4439.2,6
Vulnerable (Naive),26,18217.4,7
Safe (PyCryptodome),26,3827.6,7
Vulnerable (Naive),26,24013.0,8
Safe (PyCryptodome),26,4818.2,8
Vulnerable (Naive),26,23221.4,9
Safe (PyCryptodome),26,4055.6,9
Vulnerable (Naive),26,21937.4,10
Safe (PyCryptodome),26,3926.8,10
Vulnerable (Naive),26,21904.4,11
Safe (PyCryptodome),26,3224.0,11
Vulnerable (Naive),26,23790.6,12
Safe (PyCryptodome),26,3317.8,12
Vulnerable (Naive),26,26412.8,13
Safe (PyCryptodome),26,4114.6,13
Vulnerable (Naive),26,19637.0,14
Safe (PyCryptodome),26,4704.0,14
Vulnerable (Naive),26,17414.6,15
Safe (PyCryptodome),26,4246.6,15
Vulnerable (Naive),26,18979.4,16
Safe (PyCryptodome),26,3801.2,16
Vulnerable (Naive),26,18694.4,17
Safe (PyCryptodome),26,3368.2,17
Vulnerable (Naive),26,20309.2,18
Safe (PyCryptodome),26,3027.4,18
Vulnerable (Naive),26,15766.8,19
Safe (PyCryptodome),26,3120.4,19
Vulnerable (Naive),26,21636.4,20
Safe (PyCryptodome),26,3988.8,20
Vulnerable (Naive),26,22215.8,21
Safe (PyCryptodome),26,3743.8,21
Vulnerable (Naive),26,24609.0,22
Safe (PyCryptodome),26,3565.4,22
Vulnerable (Naive),26,21969.4,23
Safe (PyCryptodome),26,3381.6,23
Vulnerable (Naive),26,22889.2,24
Safe (PyCryptodome),26,3871.8,24
Vulnerable (Naive),26,22689.6,25
Safe (PyCryptodome),26,3585.6,25
Vulnerable (Naive),26,22821.2,26
Safe (PyCryptodome),26,4384.0,26
Vulnerable (Naive),26,15932.2,27
Safe (PyCryptodome),26,2778.0,27
Vulnerable (Naive),26,19088.2,28
Safe (PyCryptodome),26,4256.6,28
Vulnerable (Naive),26,23114.0,29
Safe (PyCryptodome),26,4855.2,29
Vulnerable (Naive),26,24316.4,30
Safe (PyCryptodome),26,4101.6,30
Vulnerable (Naive),26,19468.8,31
Safe (PyCryptodome),26,6717.2,31
Vulnerable (Naive),26,21030.6,32
Safe (PyCryptodome),26,5380.4,32
Vulnerable (Naive),26,23912.8,33
Safe (PyCryptodome),26,4016.4,33
Vulnerable (Naive),26,103300.2,34
Safe (PyCryptodome),26,7403.4,34
Vulnerable (Naive),26,56797.0,35
Safe (PyCryptodome),26,5373.6,35
Vulnerable (Naive),26,77489.4,36
Safe (PyCryptodome),26,5168.2,36
Vulnerable (Naive),26,52151.0,37
Safe (PyCryptodome),26,12431.0,37
Vulnerable (Naive),26,28693.0,38
Safe (PyCryptodome),26,4409.0,38
Vulnerable (Naive),26,54637.4,39
Safe (PyCryptodome),26,2779.6,39
Vulnerable (Naive),26,22142.8,40
Safe (PyCryptodome),26,3010.6,40
Vulnerable (Naive),26,20763.2,41
Safe (PyCryptodome),26,3348.0,41
Vulnerable (Naive),26,53071.4,42
Safe (PyCryptodome),26,3088.4,42
Vulnerable (Naive),26,16391.2,43
Safe (PyCryptodome),26,3342.6,43
Vulnerable (Naive),26,18004.8,44
Safe (PyCryptodome),26,4048.2,44
Vulnerable (Naive),26,19120.2,45
Safe (PyCryptodome),26,2949.2,45
Vulnerable (Naive),26,18430.8,46
Safe (PyCryptodome),26,3946.4,46
Vulnerable (Naive),26,17792.2,47
Safe (PyCryptodome),26,2793.2,47
Vulnerable (Naive),26,17267.4,48
Safe (PyCryptodome),26,3214.6,48
Vulnerable (Naive),26,21485.6,49
Safe (PyCryptodome),26,3896.8,49
Vulnerable (Naive),27,24862.6,0
Safe (PyCryptodome),27,3067.4,0
Vulnerable (Naive),27,26058.8,1
Safe (PyCryptodome),27,2950.2,1
Vulnerable (Naive),27,21027.6,2
Safe (PyCryptodome),27,3459.0,2
Vulnerable (Naive),27,40663.6,3
Safe (PyCryptodome),27,8707.6,3
Vulnerable (Naive),27,23258.2,4
Safe (PyCryptodome),27,4732.6,4
Vulnerable (Naive),27,24062.2,5
Safe (PyCryptodome),27,5520.2,5
Vulnerable (Naive),27,24383.0,6
Safe (PyCryptodome),27,4038.8,6
Vulnerable (Naive),27,19943.0,7
Safe (PyCryptodome),27,4597.6,7
Vulnerable (Naive),27,18032.4,8
Safe (PyCryptodome),27,3485.2,8
Vulnerable (Naive),27,18809.4,9
Safe (PyCryptodome),27,2933.2,9
Vulnerable (Naive),27,20863.2,10
Safe (PyCryptodome),27,5272.4,10
Vulnerable (Naive),27,20201.8,11
Safe (PyCryptodome),27,4262.6,11
Vulnerable (Naive),27,21690.4,12
Safe (PyCryptodome),27,5550.2,12
Vulnerable (Naive),27,23962.8,13
Safe (PyCryptodome),27,3547.6,13
Vulnerable (Naive),27,28010.0,14
Safe (PyCryptodome),27,5898.4,14
Vulnerable (Naive),27,22713.0,15
Safe (PyCryptodome),27,3203.8,15
Vulnerable (Naive),27,18682.6,16
Safe (PyCryptodome),27,4762.8,16
Vulnerable (Naive),27,22093.8,17
Safe (PyCryptodome),27,3950.0,17
Vulnerable (Naive),27,23207.8,18
Safe (PyCryptodome),27,3824.8,18
Vulnerable (Naive),27,23617.0,19
Safe (PyCryptodome),27,4411.6,19
Vulnerable (Naive),27,18721.2,20
Safe (PyCryptodome),27,3130.0,20
Vulnerable (Naive),27,22367.8,21
Safe (PyCryptodome),27,3562.8,21
Vulnerable (Naive),27,20868.8,22
Safe (PyCryptodome),27,3807.6,22
Vulnerable (Naive),27,24507.4,23
Safe (PyCryptodome),27,5193.0,23
Vulnerable (Naive),27,21049.0,24
Safe (PyCryptodome),27,4392.4,24
Vulnerable (Naive),27,20890.8,25
Safe (PyCryptodome),27,5013.8,25
Vulnerable (Naive),27,21730.6,26
Safe (PyCryptodome),27,3744.8,26
Vulnerable (Naive),27,22547.0,27
Safe (PyCryptodome),27,3129.0,27
Vulnerable (Naive),27,30550.4,28
Safe (PyCryptodome),27,3942.0,28
Vulnerable (Naive),27,20147.4,29
Safe (PyCryptodome),27,2803.8,29
Vulnerable (Naive),27,15650.6,30
Safe (PyCryptodome),27,2845.8,30
Vulnerable (Naive),27,18196.0,31
Safe (PyCryptodome),27,2738.2,31
Vulnerable (Naive),27,15169.4,32
Safe (PyCryptodome),27,2755.0,32
Vulnerable (Naive),27,14940.8,33
Safe (PyCryptodome),27,3568.8,33
Vulnerable (Naive),27,17001.6,34
Safe (PyCryptodome),27,3122.8,34
Vulnerable (Naive),27,21903.8,35
Safe (PyCryptodome),27,3099.8,35
Vulnerable (Naive),27,17411.0,36
Safe (PyCryptodome),27,4019.4,36
Vulnerable (Naive),27,14655.2,37
Safe (PyCryptodome),27,2379.6,37
Vulnerable (Naive),27,20693.4,38
Safe (PyCryptodome),27,3608.4,38
Vulnerable (Naive),27,15320.2,39
Safe (PyCryptodome),27,4281.6,39
Vulnerable (Naive),27,16517.8,40
Safe (PyCryptodome),27,2695.0,40
Vulnerable (Naive),27,22552.4,41
Safe (PyCryptodome),27,4202.0,41
Vulnerable (Naive),27,20003.4,42
Safe (PyCryptodome),27,3244.6,42
Vulnerable (Naive),27,17515.8,43
Safe (PyCryptodome),27,2918.0,43
Vulnerable (Naive),27,21622.2,44
Safe (PyCryptodome),27,3496.6,44
Vulnerable (Naive),27,21820.4,45
Safe (PyCryptodome),27,4383.8,45
Vulnerable (Naive),27,17753.4,46
Safe (PyCryptodome),27,3409.4,46
Vulnerable (Naive),27,21379.0,47
Safe (PyCryptodome),27,3373.4,47
Vulnerable (Naive),27,17865.4,48
Safe (PyCryptodome),27,3519.6,48
Vulnerable (Naive),27,19866.6,49
Safe (PyCryptodome),27,4247.2,49
Vulnerable (Naive),28,19135.2,0
Safe (PyCryptodome),28,4414.2,0
Vulnerable (Naive),28,18987.2,1
Safe (PyCryptodome),28,3339.6,1
Vulnerable (Naive),28,15322.2,2
Safe (PyCryptodome),28,2597.6,2
Vulnerable (Naive),28,14988.4,3
Safe (PyCryptodome),28,2577.6,3
Vulnerable (Naive),28,16663.6,4
Safe (PyCryptodome),28,2919.8,4
Vulnerable (Naive),28,17822.2,5
Safe (PyCryptodome),28,2602.8,5
Vulnerable (Naive),28,14528.4,6
Safe (PyCryptodome),28,3113.4,6
Vulnerable (Naive),28,20371.2,7
Safe (PyCryptodome),28,3006.6,7
Vulnerable (Naive),28,18538.6,8
Safe (PyCryptodome),28,2888.8,8
Vulnerable (Naive),28,13285.6,9
Safe (PyCryptodome),28,2482.8,9
Vulnerable (Naive),28,19226.2,10
Safe (PyCryptodome),28,2928.2,10
Vulnerable (Naive),28,20744.0,11
Safe (PyCryptodome),28,4912.8,11
Vulnerable (Naive),28,21116.2,12
Safe (PyCryptodome),28,3067.0,12
Vulnerable (Naive),28,18179.4,13
Safe (PyCryptodome),28,2997.4,13
Vulnerable (Naive),28,17055.6,14
Safe (PyCryptodome),28,2978.6,14
Vulnerable (Naive),28,19339.8,15
Safe (PyCryptodome),28,3353.2,15
Vulnerable (Naive),28,17375.0,16
Safe (PyCryptodome),28,2783.0,16
Vulnerable (Naive),28,13784.8,17
Safe (PyCryptodome),28,3377.2,17
Vulnerable (Naive),28,17747.6,18
Safe (PyCryptodome),28,3632.8,18
Vulnerable (Naive),28,16329.2,19
Safe (PyCryptodome),28,2288.4,19
Vulnerable (Naive),28,15272.8,20
Safe (PyCryptodome),28,4271.4,20
Vulnerable (Naive),28,22976.8,21
Safe (PyCryptodome),28,3449.4,21
Vulnerable (Naive),28,21641.8,22
Safe (PyCryptodome),28,3330.2,22
Vulnerable (Naive),28,19404.0,23
Safe (PyCryptodome),28,2448.0,23
Vulnerable (Naive),28,15179.8,24
Safe (PyCryptodome),28,2419.0,24
Vulnerable (Naive),28,13264.8,25
Safe (PyCryptodome),28,2417.4,25
Vulnerable (Naive),28,17400.4,26
Safe (PyCryptodome),28,3424.0,26
Vulnerable (Naive),28,24582.8,27
Safe (PyCryptodome),28,2868.6,27
Vulnerable (Naive),28,18081.4,28
Safe (PyCryptodome),28,2547.6,28
Vulnerable (Naive),28,16737.0,29
Safe (PyCryptodome),28,3010.0,29
Vulnerable (Naive),28,18677.8,30
Safe (PyCryptodome),28,3937.0,30
Vulnerable (Naive),28,20255.0,31
Safe (PyCryptodome),28,4329.4,31
Vulnerable (Naive),28,15238.4,32
Safe (PyCryptodome),28,3870.4,32
Vulnerable (Naive),28,21332.2,33
Safe (PyCryptodome),28,2946.2,33
Vulnerable (Naive),28,13648.4,34
Safe (PyCryptodome),28,3349.2,34
Vulnerable (Naive),28,16110.2,35
Safe (PyCryptodome),28,3408.6,35
Vulnerable (Naive),28,16119.4,36
Safe (PyCryptodome),28,2880.0,36
Vulnerable (Naive),28,18048.4,37
Safe (PyCryptodome),28,2836.8,37
Vulnerable (Naive),28,15622.4,38
Safe (PyCryptodome),28,2678.4,38
Vulnerable (Naive),28,23171.6,39
Safe (PyCryptodome),28,2812.0,39
Vulnerable (Naive),28,19125.6,40
Safe (PyCryptodome),28,3707.8,40
Vulnerable (Naive),28,16344.2,41
Safe (PyCryptodome),28,2740.8,41
Vulnerable (Naive),28,14645.8,42
Safe (PyCryptodome),28,2915.0,42
Vulnerable (Naive),28,14817.6,43
Safe (PyCryptodome),28,2703.8,43
Vulnerable (Naive),28,14421.6,44
Safe (PyCryptodome),28,2627.2,44
Vulnerable (Naive),28,18010.6,45
Safe (PyCryptodome),28,3232.4,45
Vulnerable (Naive),28,20334.2,46
Safe (PyCryptodome),28,3794.8,46
Vulnerable (Naive),28,22038.6,47
Safe (PyCryptodome),28,4854.8,47
Vulnerable (Naive),28,24192.4,48
Safe (PyCryptodome),28,4914.6,48
Vulnerable (Naive),28,21866.2,49
Safe (PyCryptodome),28,3077.6,49
Vulnerable (Naive),29,18072.8,0
Safe (PyCryptodome),29,3531.2,0
Vulnerable (Naive),29,17376.0,1
Safe (PyCryptodome),29,2420.6,1
Vulnerable (Naive),29,17760.0,2
Safe (PyCryptodome),29,3590.0,2
Vulnerable (Naive),29,19680.6,3
Safe (PyCryptodome),29,2756.0,3
Vulnerable (Naive),29,18105.4,4
Safe (PyCryptodome),29,3011.8,4
Vulnerable (Naive),29,21453.2,5
Safe (PyCryptodome),29,3736.8,5
Vulnerable (Naive),29,19463.0,6
Safe (PyCryptodome),29,3358.0,6
Vulnerable (Naive),29,20918.0,7
Safe (PyCryptodome),29,3843.0,7
Vulnerable (Naive),29,17498.0,8
Safe (PyCryptodome),29,3177.2,8
Vulnerable (Naive),29,18062.2,9
Safe (PyCryptodome),29,2261.8,9
Vulnerable (Naive),29,12592.6,10
Safe (PyCryptodome),29,2375.2,10
Vulnerable (Naive),29,13155.4,11
Safe (PyCryptodome),29,2245.4,11
Vulnerable (Naive),29,16556.6,12
Safe (PyCryptodome),29,2860.6,12
Vulnerable (Naive),29,20041.0,13
Safe (PyCryptodome),29,2881.4,13
Vulnerable (Naive),29,14680.0,14
Safe (PyCryptodome),29,2621.4,14
