implementation,byte_value,time_ns,sample_id
Safe Toy (CT SBox),41,77761.0,49
Safe (PyCryptodome),41,6778.4,49
Vulnerable (Naive),42,21225.6,0
Safe Toy (CT SBox),42,59372.6,0
Safe (PyCryptodome),42,2951.4,0
Vulnerable (Naive),42,16284.2,1
Safe Toy (CT SBox),42,103022.2,1
Safe (PyCryptodome),42,3798.6,1
Vulnerable (Naive),42,16197.4,2
Safe Toy (CT SBox),42,100697.4,2
Safe (PyCryptodome),42,6447.6,2
Vulnerable (Naive),42,21562.0,3
Safe Toy (CT SBox),42,95277.0,3
Safe (PyCryptodome),42,8729.0,3
Vulnerable (Naive),42,25448.0,4
Safe Toy (CT SBox),42,104440.2,4
Safe (PyCryptodome),42,7281.2,4
Vulnerable (Naive),42,29558.2,5
Safe Toy (CT SBox),42,91350.8,5
Safe (PyCryptodome),42,4227.0,5
Vulnerable (Naive),42,24481.4,6
Safe Toy (CT SBox),42,99191.2,6
Safe (PyCryptodome),42,6862.6,6
Vulnerable (Naive),42,25626.8,7
Safe Toy (CT SBox),42,102429.6,7
Safe (PyCryptodome),42,5243.8,7
Vulnerable (Naive),42,21101.0,8
Safe Toy (CT SBox),42,104101.0,8
Safe (PyCryptodome),42,5456.4,8
Vulnerable (Naive),42,24739.0,9
Safe Toy (CT SBox),42,102069.6,9
Safe (PyCryptodome),42,5288.2,9
Vulnerable (Naive),42,21559.6,10
Safe Toy (CT SBox),42,100498.2,10
Safe (PyCryptodome),42,4956.0,10
Vulnerable (Naive),42,19781.4,11
Safe Toy (CT SBox),42,105173.6,11
Safe (PyCryptodome),42,5507.8,11
Vulnerable (Naive),42,25396.2,12
Safe Toy (CT SBox),42,104184.8,12
Safe (PyCryptodome),42,5364.4,12
Vulnerable (Naive),42,24874.2,13
Safe Toy (CT SBox),42,107380.6,13
Safe (PyCryptodome),42,6008.6,13
Vulnerable (Naive),42,23551.4,14
Safe Toy (CT SBox),42,109842.4,14
Safe (PyCryptodome),42,5377.6,14
Vulnerable (Naive),42,25774.0,15
Safe Toy (CT SBox),42,96563.0,15
Safe (PyCryptodome),42,6387.6,15
Vulnerable (Naive),42,18978.8,16
Safe Toy (CT SBox),42,99964.4,16
Safe (PyCryptodome),42,5501.6,16
Vulnerable (Naive),42,24406.8,17
Safe Toy (CT SBox),42,104020.4,17
Safe (PyCryptodome),42,7044.8,17
Vulnerable (Naive),42,23605.4,18
Safe Toy (CT SBox),42,105324.4,18
Safe (PyCryptodome),42,6176.4,18
Vulnerable (Naive),42,21733.0,19
Safe Toy (CT SBox),42,109352.2,19
Safe (PyCryptodome),42,8615.6,19
Vulnerable (Naive),42,23712.6,20
Safe Toy (CT SBox),42,96310.2,20
Safe (PyCryptodome),42,5101.6,20
Vulnerable (Naive),42,20323.6,21
Safe Toy (CT SBox),42,107261.6,21
Safe (PyCryptodome),42,6715.8,21
Vulnerable (Naive),42,21863.8,22
Safe Toy (CT SBox),42,94827.0,22
Safe (PyCryptodome),42,7349.2,22
Vulnerable (Naive),42,18246.4,23
Safe Toy (CT SBox),42,99427.8,23
Safe (PyCryptodome),42,6365.8,23
Vulnerable (Naive),42,24791.0,24
Safe Toy (CT SBox),42,90735.6,24
Safe (PyCryptodome),42,5274.2,24
Vulnerable (Naive),42,27098.8,25
Safe Toy (CT SBox),42,97115.0,25
Safe (PyCryptodome),42,7352.2,25
Vulnerable (Naive),42,25763.0,26
Safe Toy (CT SBox),42,97039.8,26
Safe (PyCryptodome),42,5678.8,26
Vulnerable (Naive),42,22223.8,27
Safe Toy (CT SBox),42,112575.8,27
Safe (PyCryptodome),42,6969.0,27
Vulnerable (Naive),42,27147.8,28
Safe Toy (CT SBox),42,111064.2,28
Safe (PyCryptodome),42,5589.0,28
Vulnerable (Naive),42,23561.8,29
Safe Toy (CT SBox),42,100306.2,29
Safe (PyCryptodome),42,6586.0,29
Vulnerable (Naive),42,27253.6,30
Safe Toy (CT SBox),42,106127.0,30
Safe (PyCryptodome),42,8506.2,30
Vulnerable (Naive),42,24629.8,31
Safe Toy (CT SBox),42,91867.6,31
Safe (PyCryptodome),42,5629.0,31
Vulnerable (Naive),42,20978.6,32
Safe Toy (CT SBox),42,94621.2,32
Safe (PyCryptodome),42,7093.4,32
Vulnerable (Naive),42,23063.6,33
Safe Toy (CT SBox),42,99847.8,33
Safe (PyCryptodome),42,5827.0,33
Vulnerable (Naive),42,26300.0,34
Safe Toy (CT SBox),42,92872.4,34
Safe (PyCryptodome),42,5075.4,34
Vulnerable (Naive),42,21987.6,35
Safe Toy (CT SBox),42,104368.6,35
Safe (PyCryptodome),42,5550.0,35
Vulnerable (Naive),42,26160.6,36
Safe Toy (CT SBox),42,101938.8,36
Safe (PyCryptodome),42,5527.2,36
Vulnerable (Naive),42,21642.8,37
Safe Toy (CT SBox),42,97523.4,37
Safe (PyCryptodome),42,7824.2,37
Vulnerable (Naive),42,20505.2,38
Safe Toy (CT SBox),42,100556.2,38
Safe (PyCryptodome),42,7446.2,38
Vulnerable (Naive),42,25283.0,39
Safe Toy (CT SBox),42,107748.0,39
Safe (PyCryptodome),42,7130.8,39
Vulnerable (Naive),42,23072.8,40
Safe Toy (CT SBox),42,105598.4,40
Safe (PyCryptodome),42,7444.4,40
Vulnerable (Naive),42,24375.6,41
Safe Toy (CT SBox),42,96514.0,41
Safe (PyCryptodome),42,5359.8,41
Vulnerable (Naive),42,22726.2,42
Safe Toy (CT SBox),42,77549.6,42
Safe (PyCryptodome),42,4614.2,42
Vulnerable (Naive),42,19804.8,43
Safe Toy (CT SBox),42,79796.2,43
Safe (PyCryptodome),42,4242.6,43
Vulnerable (Naive),42,16566.6,44
Safe Toy (CT SBox),42,61702.0,44
Safe (PyCryptodome),42,4325.8,44
Vulnerable (Naive),42,14961.0,45
Safe Toy (CT SBox),42,57518.6,45
Safe (PyCryptodome),42,3019.6,45
Vulnerable (Naive),42,12917.8,46
Safe Toy (CT SBox),42,41364.8,46
Safe (PyCryptodome),42,2250.4,46
Vulnerable (Naive),42,11488.2,47
Safe Toy (CT SBox),42,137433.6,47
Safe (PyCryptodome),42,5656.8,47
Vulnerable (Naive),42,30998.8,48
Safe Toy (CT SBox),42,91169.4,48
Safe (PyCryptodome),42,3665.0,48
Vulnerable (Naive),42,14245.8,49
Safe Toy (CT SBox),42,86110.0,49
Safe (PyCryptodome),42,4332.0,49
Vulnerable (Naive),43,19524.6,0
Safe Toy (CT SBox),43,57149.4,0
Safe (PyCryptodome),43,2706.6,0
Vulnerable (Naive),43,10447.6,1
Safe Toy (CT SBox),43,42585.6,1
Safe (PyCryptodome),43,2545.0,1
Vulnerable (Naive),43,11418.2,2
Safe Toy (CT SBox),43,52308.0,2
Safe (PyCryptodome),43,2767.2,2
Vulnerable (Naive),43,10086.2,3
Safe Toy (CT SBox),43,44866.4,3
Safe (PyCryptodome),43,3113.0,3
Vulnerable (Naive),43,13026.4,4
Safe Toy (CT SBox),43,51830.4,4
Safe (PyCryptodome),43,2708.2,4
Vulnerable (Naive),43,12365.8,5
Safe Toy (CT SBox),43,38777.6,5
Safe (PyCryptodome),43,4927.2,5
Vulnerable (Naive),43,20621.8,6
Safe Toy (CT SBox),43,80125.4,6
Safe (PyCryptodome),43,5149.8,6
Vulnerable (Naive),43,38627.8,7
Safe Toy (CT SBox),43,69648.2,7
Safe (PyCryptodome),43,6478.0,7
Vulnerable (Naive),43,18983.8,8
Safe Toy (CT SBox),43,96909.6,8
Safe (PyCryptodome),43,10664.2,8
Vulnerable (Naive),43,27298.6,9
Safe Toy (CT SBox),43,110021.0,9
Safe (PyCryptodome),43,6142.0,9
Vulnerable (Naive),43,23211.0,10
Safe Toy (CT SBox),43,65901.4,10
Safe (PyCryptodome),43,9360.2,10
Vulnerable (Naive),43,9086.4,11
Safe Toy (CT SBox),43,58999.2,11
Safe (PyCryptodome),43,2122.6,11
Vulnerable (Naive),43,8872.8,12
Safe Toy (CT SBox),43,63087.4,12
Safe (PyCryptodome),43,5443.6,12
Vulnerable (Naive),43,14367.2,13
Safe Toy (CT SBox),43,74690.0,13
Safe (PyCryptodome),43,8248.2,13
Vulnerable (Naive),43,17499.0,14
Safe Toy (CT SBox),43,45005.6,14
Safe (PyCryptodome),43,2126.2,14
Vulnerable (Naive),43,8717.8,15
Safe Toy (CT SBox),43,36066.4,15
Safe (PyCryptodome),43,2038.2,15
Vulnerable (Naive),43,10926.4,16
Safe Toy (CT SBox),43,38782.8,16
Safe (PyCryptodome),43,2304.2,16
Vulnerable (Naive),43,9000.4,17
Safe Toy (CT SBox),43,37025.6,17
Safe (PyCryptodome),43,2364.8,17
Vulnerable (Naive),43,9600.0,18
Safe Toy (CT SBox),43,48615.2,18
Safe (PyCryptodome),43,2378.6,18
Vulnerable (Naive),43,18766.0,19
Safe Toy (CT SBox),43,47587.4,19
Safe (PyCryptodome),43,2927.8,19
Vulnerable (Naive),43,8638.4,20
Safe Toy (CT SBox),43,54191.4,20
Safe (PyCryptodome),43,5418.0,20
Vulnerable (Naive),43,22277.4,21
Safe Toy (CT SBox),43,41228.2,21
Safe (PyCryptodome),43,3250.6,21
Vulnerable (Naive),43,11982.4,22
Safe Toy (CT SBox),43,77543.6,22
Safe (PyCryptodome),43,3122.2,22
Vulnerable (Naive),43,12201.0,23
Safe Toy (CT SBox),43,66687.2,23
Safe (PyCryptodome),43,4364.0,23
Vulnerable (Naive),43,16280.8,24
Safe Toy (CT SBox),43,56053.4,24
Safe (PyCryptodome),43,2682.4,24
Vulnerable (Naive),43,11019.6,25
Safe Toy (CT SBox),43,45051.4,25
Safe (PyCryptodome),43,2486.4,25
Vulnerable (Naive),43,10339.2,26
Safe Toy (CT SBox),43,40459.4,26
Safe (PyCryptodome),43,2206.4,26
Vulnerable (Naive),43,8972.8,27
Safe Toy (CT SBox),43,61495.0,27
Safe (PyCryptodome),43,2599.6,27
Vulnerable (Naive),43,10214.6,28
Safe Toy (CT SBox),43,54978.0,28
Safe (PyCryptodome),43,2282.6,28
Vulnerable (Naive),43,9006.8,29
Safe Toy (CT SBox),43,54261.0,29
Safe (PyCryptodome),43,2259.6,29
Vulnerable (Naive),43,19335.0,30
Safe Toy (CT SBox),43,56025.2,30
Safe (PyCryptodome),43,2582.0,30
Vulnerable (Naive),43,9727.6,31
Safe Toy (CT SBox),43,68284.6,31
Safe (PyCryptodome),43,2262.8,31
Vulnerable (Naive),43,9217.2,32
Safe Toy (CT SBox),43,67016.2,32
Safe (PyCryptodome),43,3151.2,32
Vulnerable (Naive),43,15620.6,33
Safe Toy (CT SBox),43,50625.8,33
Safe (PyCryptodome),43,3535.8,33
Vulnerable (Naive),43,9703.0,34
Safe Toy (CT SBox),43,39907.8,34
Safe (PyCryptodome),43,3546.8,34
Vulnerable (Naive),43,12681.6,35
Safe Toy (CT SBox),43,56933.6,35
Safe (PyCryptodome),43,4347.6,35
Vulnerable (Naive),43,23194.6,36
Safe Toy (CT SBox),43,68002.0,36
Safe (PyCryptodome),43,4291.4,36
Vulnerable (Naive),43,11158.0,37
Safe Toy (CT SBox),43,48687.8,37
Safe (PyCryptodome),43,3600.0,37
Vulnerable (Naive),43,14287.2,38
Safe Toy (CT SBox),43,54179.8,38
Safe (PyCryptodome),43,3631.2,38
Vulnerable (Naive),43,17814.6,39
Safe Toy (CT SBox),43,96749.8,39
Safe (PyCryptodome),43,2731.4,39
Vulnerable (Naive),43,10773.6,40
Safe Toy (CT SBox),43,38755.6,40
Safe (PyCryptodome),43,2744.2,40
Vulnerable (Naive),43,12875.0,41
Safe Toy (CT SBox),43,46413.4,41
Safe (PyCryptodome),43,2804.8,41
Vulnerable (Naive),43,11471.2,42
Safe Toy (CT SBox),43,51406.4,42
Safe (PyCryptodome),43,3026.2,42
Vulnerable (Naive),43,12425.0,43
Safe Toy (CT SBox),43,56557.8,43
Safe (PyCryptodome),43,2951.2,43
Vulnerable (Naive),43,11899.4,44
Safe Toy (CT SBox),43,50910.8,44
Safe (PyCryptodome),43,3348.4,44
Vulnerable (Naive),43,16082.2,45
Safe Toy (CT SBox),43,64333.0,45
Safe (PyCryptodome),43,2658.8,45
Vulnerable (Naive),43,10472.8,46
Safe Toy (CT SBox),43,47345.2,46
Safe (PyCryptodome),43,2493.6,46
Vulnerable (Naive),43,11400.2,47
Safe Toy (CT SBox),43,42989.4,47
Safe (PyCryptodome),43,2286.0,47
Vulnerable (Naive),43,11659.4,48
Safe Toy (CT SBox),43,98776.6,48
Safe (PyCryptodome),43,2944.0,48
Vulnerable (Naive),43,16943.6,49
Safe Toy (CT SBox),43,70455.6,49
Safe (PyCryptodome),43,3075.8,49
Vulnerable (Naive),44,12956.8,0
Safe Toy (CT SBox),44,72180.4,0
Safe (PyCryptodome),44,3131.6,0
Vulnerable (Naive),44,11748.4,1
Safe Toy (CT SBox),44,71856.2,1
Safe (PyCryptodome),44,3199.6,1
Vulnerable (Naive),44,11754.8,2
Safe Toy (CT SBox),44,49620.4,2
Safe (PyCryptodome),44,4458.4,2
Vulnerable (Naive),44,24599.4,3
Safe Toy (CT SBox),44,68805.4,3
Safe (PyCryptodome),44,6654.8,3
Vulnerable (Naive),44,26422.0,4
Safe Toy (CT SBox),44,109167.2,4
Safe (PyCryptodome),44,7165.4,4
Vulnerable (Naive),44,22848.8,5
Safe Toy (CT SBox),44,107472.0,5
Safe (PyCryptodome),44,6466.4,5
Vulnerable (Naive),44,24885.4,6
Safe Toy (CT SBox),44,98971.2,6
Safe (PyCryptodome),44,6604.2,6
Vulnerable (Naive),44,26148.2,7
Safe Toy (CT SBox),44,116146.8,7
Safe (PyCryptodome),44,6436.4,7
Vulnerable (Naive),44,27247.6,8
Safe Toy (CT SBox),44,59962.2,8
Safe (PyCryptodome),44,2621.2,8
Vulnerable (Naive),44,10566.0,9
Safe Toy (CT SBox),44,101841.2,9
Safe (PyCryptodome),44,5128.2,9
Vulnerable (Naive),44,21114.6,10
Safe Toy (CT SBox),44,99940.8,10
Safe (PyCryptodome),44,5232.0,10
Vulnerable (Naive),44,15593.8,11
Safe Toy (CT SBox),44,93571.4,11
Safe (PyCryptodome),44,6599.0,11
Vulnerable (Naive),44,19798.2,12
Safe Toy (CT SBox),44,102825.6,12
Safe (PyCryptodome),44,5253.2,12
Vulnerable (Naive),44,21901.8,13
Safe Toy (CT SBox),44,85488.8,13
Safe (PyCryptodome),44,4267.6,13
Vulnerable (Naive),44,33193.6,14
Safe Toy (CT SBox),44,97377.6,14
Safe (PyCryptodome),44,6066.2,14
Vulnerable (Naive),44,26538.8,15
Safe Toy (CT SBox),44,96875.4,15
Safe (PyCryptodome),44,5655.0,15
Vulnerable (Naive),44,21890.4,16
Safe Toy (CT SBox),44,105527.6,16
Safe (PyCryptodome),44,5353.4,16
Vulnerable (Naive),44,23019.0,17
Safe Toy (CT SBox),44,104310.0,17
Safe (PyCryptodome),44,5426.2,17
Vulnerable (Naive),44,22033.6,18
Safe Toy (CT SBox),44,103978.4,18
Safe (PyCryptodome),44,7136.8,18
Vulnerable (Naive),44,26120.8,19
Safe Toy (CT SBox),44,100552.4,19
Safe (PyCryptodome),44,5364.0,19
Vulnerable (Naive),44,21184.2,20
Safe Toy (CT SBox),44,78306.0,20
Safe (PyCryptodome),44,3890.4,20
Vulnerable (Naive),44,15131.0,21
Safe Toy (CT SBox),44,57699.2,21
Safe (PyCryptodome),44,3450.4,21
Vulnerable (Naive),44,13245.2,22
Safe Toy (CT SBox),44,55364.0,22
Safe (PyCryptodome),44,2718.0,22
Vulnerable (Naive),44,10523.8,23
Safe Toy (CT SBox),44,44944.2,23
Safe (PyCryptodome),44,2704.0,23
Vulnerable (Naive),44,10234.2,24
Safe Toy (CT SBox),44,48428.2,24
Safe (PyCryptodome),44,2147.6,24
Vulnerable (Naive),44,9040.8,25
Safe Toy (CT SBox),44,36036.6,25
Safe (PyCryptodome),44,2034.8,25
Vulnerable (Naive),44,9335.6,26
Safe Toy (CT SBox),44,56065.2,26
Safe (PyCryptodome),44,2167.8,26
Vulnerable (Naive),44,13518.8,27
Safe Toy (CT SBox),44,55240.8,27
Safe (PyCryptodome),44,2117.0,27
Vulnerable (Naive),44,8592.0,28
Safe Toy (CT SBox),44,66366.4,28
Safe (PyCryptodome),44,2726.0,28
Vulnerable (Naive),44,14455.0,29
Safe Toy (CT SBox),44,40464.0,29
Safe (PyCryptodome),44,2310.4,29
Vulnerable (Naive),44,8887.4,30
Safe Toy (CT SBox),44,45870.8,30
Safe (PyCryptodome),44,2038.4,30
Vulnerable (Naive),44,8399.8,31
Safe Toy (CT SBox),44,77959.4,31
Safe (PyCryptodome),44,5907.0,31
Vulnerable (Naive),44,24376.6,32
Safe Toy (CT SBox),44,66656.2,32
Safe (PyCryptodome),44,2937.6,32
Vulnerable (Naive),44,25572.8,33
Safe Toy (CT SBox),44,89430.2,33
Safe (PyCryptodome),44,6172.2,33
Vulnerable (Naive),44,15040.4,34
Safe Toy (CT SBox),44,87414.2,34
Safe (PyCryptodome),44,6409.2,34
Vulnerable (Naive),44,19132.4,35
Safe Toy (CT SBox),44,79651.8,35
Safe (PyCryptodome),44,3958.8,35
Vulnerable (Naive),44,15804.4,36
Safe Toy (CT SBox),44,87976.4,36
Safe (PyCryptodome),44,4057.4,36
Vulnerable (Naive),44,17080.0,37
Safe Toy (CT SBox),44,107034.0,37
Safe (PyCryptodome),44,5181.0,37
Vulnerable (Naive),44,25896.6,38
Safe Toy (CT SBox),44,99915.4,38
Safe (PyCryptodome),44,7112.6,38
Vulnerable (Naive),44,23767.6,39
Safe Toy (CT SBox),44,97773.0,39
Safe (PyCryptodome),44,6222.8,39
Vulnerable (Naive),44,25103.0,40
Safe Toy (CT SBox),44,108931.6,40
Safe (PyCryptodome),44,6994.4,40
Vulnerable (Naive),44,23589.2,41
Safe Toy (CT SBox),44,103605.6,41
Safe (PyCryptodome),44,5491.4,41
Vulnerable (Naive),44,21596.6,42
Safe Toy (CT SBox),44,98855.0,42
Safe (PyCryptodome),44,7119.4,42
Vulnerable (Naive),44,23968.8,43
Safe Toy (CT SBox),44,97799.2,43
Safe (PyCryptodome),44,7057.4,43
Vulnerable (Naive),44,21815.6,44
Safe Toy (CT SBox),44,112301.2,44
Safe (PyCryptodome),44,7882.8,44
Vulnerable (Naive),44,26535.6,45
Safe Toy (CT SBox),44,123834.0,45
Safe (PyCryptodome),44,5513.6,45
Vulnerable (Naive),44,23620.4,46
Safe Toy (CT SBox),44,93615.2,46
Safe (PyCryptodome),44,5478.6,46
Vulnerable (Naive),44,21754.2,47
Safe Toy (CT SBox),44,96364.6,47
Safe (PyCryptodome),44,7065.6,47
Vulnerable (Naive),44,23803.2,48
Safe Toy (CT SBox),44,97850.0,48
Safe (PyCryptodome),44,4209.0,48
Vulnerable (Naive),44,19341.8,49
Safe Toy (CT SBox),44,92285.8,49
Safe (PyCryptodome),44,7152.0,49
Vulnerable (Naive),45,24287.6,0
Safe Toy (CT SBox),45,98436.8,0
Safe (PyCryptodome),45,6433.0,0
Vulnerable (Naive),45,22154.2,1
Safe Toy (CT SBox),45,97331.2,1
Safe (PyCryptodome),45,5459.0,1
Vulnerable (Naive),45,21433.6,2
Safe Toy (CT SBox),45,99603.8,2
Safe (PyCryptodome),45,6519.8,2
Vulnerable (Naive),45,23394.6,3
Safe Toy (CT SBox),45,98810.2,3
Safe (PyCryptodome),45,6797.0,3
Vulnerable (Naive),45,24765.8,4
Safe Toy (CT SBox),45,105526.4,4
Safe (PyCryptodome),45,5637.0,4
Vulnerable (Naive),45,24176.8,5
Safe Toy (CT SBox),45,109521.6,5
Safe (PyCryptodome),45,6885.0,5
Vulnerable (Naive),45,27302.2,6
Safe Toy (CT SBox),45,109158.4,6
Safe (PyCryptodome),45,5432.0,6
Vulnerable (Naive),45,24738.2,7
Safe Toy (CT SBox),45,100801.2,7
Safe (PyCryptodome),45,5710.2,7
Vulnerable (Naive),45,24814.0,8
Safe Toy (CT SBox),45,82190.0,8
Safe (PyCryptodome),45,4033.2,8
Vulnerable (Naive),45,20758.6,9
Safe Toy (CT SBox),45,96202.2,9
Safe (PyCryptodome),45,5706.0,9
Vulnerable (Naive),45,26042.4,10
Safe Toy (CT SBox),45,99883.8,10
Safe (PyCryptodome),45,5289.4,10
Vulnerable (Naive),45,21498.4,11
Safe Toy (CT SBox),45,103644.8,11
Safe (PyCryptodome),45,5407.4,11
Vulnerable (Naive),45,29217.2,12
Safe Toy (CT SBox),45,95185.6,12
Safe (PyCryptodome),45,5458.4,12
Vulnerable (Naive),45,26749.6,13
Safe Toy (CT SBox),45,99937.0,13
Safe (PyCryptodome),45,6046.8,13
Vulnerable (Naive),45,13418.2,14
Safe Toy (CT SBox),45,75819.0,14
Safe (PyCryptodome),45,5127.2,14
Vulnerable (Naive),45,30991.2,15
Safe Toy (CT SBox),45,90237.6,15
Safe (PyCryptodome),45,5803.2,15
Vulnerable (Naive),45,21622.0,16
Safe Toy (CT SBox),45,93348.6,16
Safe (PyCryptodome),45,4718.4,16
Vulnerable (Naive),45,17797.4,17
Safe Toy (CT SBox),45,83746.4,17
Safe (PyCryptodome),45,5019.4,17
Vulnerable (Naive),45,16168.4,18
Safe Toy (CT SBox),45,56801.6,18
Safe (PyCryptodome),45,2323.6,18
Vulnerable (Naive),45,10159.6,19
Safe Toy (CT SBox),45,67966.6,19
Safe (PyCryptodome),45,3549.4,19
Vulnerable (Naive),45,14387.2,20
Safe Toy (CT SBox),45,64476.6,20
Safe (PyCryptodome),45,3534.8,20
Vulnerable (Naive),45,13639.8,21
Safe Toy (CT SBox),45,64349.6,21
Safe (PyCryptodome),45,3159.0,21
Vulnerable (Naive),45,15805.8,22
Safe Toy (CT SBox),45,75203.8,22
Safe (PyCryptodome),45,5430.8,22
Vulnerable (Naive),45,11789.4,23
Safe Toy (CT SBox),45,63518.6,23
Safe (PyCryptodome),45,5350.8,23
Vulnerable (Naive),45,17503.0,24
Safe Toy (CT SBox),45,49566.4,24
Safe (PyCryptodome),45,2140.0,24
Vulnerable (Naive),45,15644.4,25
Safe Toy (CT SBox),45,92264.6,25
Safe (PyCryptodome),45,5594.2,25
Vulnerable (Naive),45,20466.2,26
Safe Toy (CT SBox),45,85686.8,26
Safe (PyCryptodome),45,5864.6,26
Vulnerable (Naive),45,17964.0,27
Safe Toy (CT SBox),45,57368.4,27
Safe (PyCryptodome),45,2461.4,27
Vulnerable (Naive),45,13250.0,28
Safe Toy (CT SBox),45,73340.6,28
Safe (PyCryptodome),45,5424.4,28
Vulnerable (Naive),45,24981.4,29
Safe Toy (CT SBox),45,105503.4,29
Safe (PyCryptodome),45,4283.0,29
Vulnerable (Naive),45,16655.8,30
Safe Toy (CT SBox),45,94792.0,30
Safe (PyCryptodome),45,6795.6,30
Vulnerable (Naive),45,25535.2,31
Safe Toy (CT SBox),45,107484.0,31
Safe (PyCryptodome),45,5661.6,31
Vulnerable (Naive),45,22687.2,32
Safe Toy (CT SBox),45,105697.2,32
Safe (PyCryptodome),45,4089.0,32
Vulnerable (Naive),45,17176.2,33
Safe Toy (CT SBox),45,75888.8,33
Safe (PyCryptodome),45,6573.8,33
Vulnerable (Naive),45,20778.8,34
Safe Toy (CT SBox),45,105237.4,34
Safe (PyCryptodome),45,5514.8,34
Vulnerable (Naive),45,21382.0,35
Safe Toy (CT SBox),45,98415.2,35
Safe (PyCryptodome),45,6729.6,35
Vulnerable (Naive),45,21764.2,36
Safe Toy (CT SBox),45,103492.0,36
Safe (PyCryptodome),45,6019.6,36
Vulnerable (Naive),45,26571.2,37
Safe Toy (CT SBox),45,98478.8,37
Safe (PyCryptodome),45,5273.0,37
Vulnerable (Naive),45,22292.6,38
Safe Toy (CT SBox),45,81817.2,38
Safe (PyCryptodome),45,3956.0,38
Vulnerable (Naive),45,16018.0,39
Safe Toy (CT SBox),45,97088.4,39
Safe (PyCryptodome),45,4830.0,39
Vulnerable (Naive),45,16809.8,40
Safe Toy (CT SBox),45,60274.0,40
Safe (PyCryptodome),45,3373.4,40
Vulnerable (Naive),45,13574.4,41
Safe Toy (CT SBox),45,61927.8,41
Safe (PyCryptodome),45,4177.6,41
Vulnerable (Naive),45,16602.6,42
Safe Toy (CT SBox),45,55193.6,42
Safe (PyCryptodome),45,2924.2,42
Vulnerable (Naive),45,18851.4,43
Safe Toy (CT SBox),45,49325.6,43
Safe (PyCryptodome),45,3438.6,43
Vulnerable (Naive),45,14010.2,44
Safe Toy (CT SBox),45,44245.4,44
Safe (PyCryptodome),45,2373.4,44
Vulnerable (Naive),45,9635.8,45
Safe Toy (CT SBox),45,36286.0,45
Safe (PyCryptodome),45,2337.6,45
Vulnerable (Naive),45,8975.4,46
Safe Toy (CT SBox),45,56468.0,46
Safe (PyCryptodome),45,4200.8,46
Vulnerable (Naive),45,17144.2,47
Safe Toy (CT SBox),45,43506.6,47
Safe (PyCryptodome),45,2214.8,47
Vulnerable (Naive),45,13493.8,48
Safe Toy (CT SBox),45,78246.2,48
Safe (PyCryptodome),45,6528.0,48
Vulnerable (Naive),45,23330.4,49
Safe Toy (CT SBox),45,75804.4,49
Safe (PyCryptodome),45,2778.4,49
Vulnerable (Naive),46,10746.6,0
Safe Toy (CT SBox),46,51305.4,0
Safe (PyCryptodome),46,4261.4,0
Vulnerable (Naive),46,9934.6,1
Safe Toy (CT SBox),46,39743.6,1
Safe (PyCryptodome),46,2227.6,1
Vulnerable (Naive),46,12273.0,2
Safe Toy (CT SBox),46,60558.4,2
Safe (PyCryptodome),46,3173.8,2
Vulnerable (Naive),46,19505.0,3
Safe Toy (CT SBox),46,47330.4,3
Safe (PyCryptodome),46,2470.2,3
Vulnerable (Naive),46,11548.0,4
Safe Toy (CT SBox),46,66186.0,4
Safe (PyCryptodome),46,3170.2,4
Vulnerable (Naive),46,11298.8,5
Safe Toy (CT SBox),46,63423.8,5
Safe (PyCryptodome),46,3631.6,5
Vulnerable (Naive),46,11108.8,6
Safe Toy (CT SBox),46,55508.4,6
Safe (PyCryptodome),46,3132.6,6
Vulnerable (Naive),46,16277.8,7
Safe Toy (CT SBox),46,52294.2,7
Safe (PyCryptodome),46,2912.6,7
Vulnerable (Naive),46,17430.0,8
Safe Toy (CT SBox),46,59583.2,8
Safe (PyCryptodome),46,2540.4,8
Vulnerable (Naive),46,16421.0,9
Safe Toy (CT SBox),46,59265.2,9
Safe (PyCryptodome),46,2520.0,9
Vulnerable (Naive),46,10327.4,10
Safe Toy (CT SBox),46,70267.0,10
Safe (PyCryptodome),46,2519.2,10
Vulnerable (Naive),46,11410.6,11
Safe Toy (CT SBox),46,60579.4,11
Safe (PyCryptodome),46,2602.6,11
Vulnerable (Naive),46,12818.8,12
Safe Toy (CT SBox),46,70954.8,12
Safe (PyCryptodome),46,3641.8,12
Vulnerable (Naive),46,22054.6,13
Safe Toy (CT SBox),46,78934.8,13
Safe (PyCryptodome),46,5051.6,13
Vulnerable (Naive),46,16639.8,14
Safe Toy (CT SBox),46,80996.6,14
Safe (PyCryptodome),46,6403.2,14
Vulnerable (Naive),46,22306.6,15
Safe Toy (CT SBox),46,54420.8,15
Safe (PyCryptodome),46,5106.8,15
Vulnerable (Naive),46,21427.8,16
Safe Toy (CT SBox),46,62646.8,16
Safe (PyCryptodome),46,3582.6,16
Vulnerable (Naive),46,15816.8,17
Safe Toy (CT SBox),46,66646.4,17
Safe (PyCryptodome),46,3743.4,17
Vulnerable (Naive),46,12659.8,18
Safe Toy (CT SBox),46,50479.6,18
Safe (PyCryptodome),46,3101.4,18
Vulnerable (Naive),46,12557.2,19
Safe Toy (CT SBox),46,59464.2,19
Safe (PyCryptodome),46,3952.2,19
Vulnerable (Naive),46,19943.2,20
Safe Toy (CT SBox),46,60241.8,20
Safe (PyCryptodome),46,3095.4,20
