implementation,byte_value,time_ns,sample_id
Algebraic_SBox,55,21.60,49
Precomputed_SBox,56,16.20,0
Algebraic_SBox,56,21.40,0
Precomputed_SBox,56,16.40,1
Algebraic_SBox,56,21.60,1
Precomputed_SBox,56,16.60,2
Algebraic_SBox,56,21.60,2
Precomputed_SBox,56,16.20,3
Algebraic_SBox,56,21.60,3
Precomputed_SBox,56,16.40,4
Algebraic_SBox,56,21.40,4
Precomputed_SBox,56,16.40,5
Algebraic_SBox,56,21.60,5
Precomputed_SBox,56,16.40,6
Algebraic_SBox,56,21.60,6
Precomputed_SBox,56,16.40,7
Algebraic_SBox,56,21.40,7
Precomputed_SBox,56,21.60,8
Algebraic_SBox,56,21.60,8
Precomputed_SBox,56,16.20,9
Algebraic_SBox,56,21.40,9
Precomputed_SBox,56,16.40,10
Algebraic_SBox,56,21.40,10
Precomputed_SBox,56,16.60,11
Algebraic_SBox,56,21.60,11
Precomputed_SBox,56,16.40,12
Algebraic_SBox,56,21.60,12
Precomputed_SBox,56,16.40,13
Algebraic_SBox,56,21.40,13
Precomputed_SBox,56,16.40,14
Algebraic_SBox,56,21.40,14
Precomputed_SBox,56,16.40,15
Algebraic_SBox,56,21.40,15
Precomputed_SBox,56,16.40,16
Algebraic_SBox,56,21.60,16
Precomputed_SBox,56,16.60,17
Algebraic_SBox,56,21.60,17
Precomputed_SBox,56,16.20,18
Algebraic_SBox,56,21.60,18
Precomputed_SBox,56,16.60,19
Algebraic_SBox,56,21.60,19
Precomputed_SBox,56,16.40,20
Algebraic_SBox,56,21.60,20
Precomputed_SBox,56,16.40,21
Algebraic_SBox,56,21.60,21
Precomputed_SBox,56,16.20,22
Algebraic_SBox,56,21.80,22
Precomputed_SBox,56,16.40,23
Algebraic_SBox,56,21.80,23
Precomputed_SBox,56,16.40,24
Algebraic_SBox,56,21.60,24
Precomputed_SBox,56,16.60,25
Algebraic_SBox,56,21.80,25
Precomputed_SBox,56,16.40,26
Algebraic_SBox,56,21.80,26
Precomputed_SBox,56,16.60,27
Algebraic_SBox,56,21.80,27
Precomputed_SBox,56,16.60,28
Algebraic_SBox,56,21.80,28
Precomputed_SBox,56,16.60,29
Algebraic_SBox,56,21.80,29
Precomputed_SBox,56,16.60,30
Algebraic_SBox,56,21.60,30
Precomputed_SBox,56,16.60,31
Algebraic_SBox,56,21.80,31
Precomputed_SBox,56,16.60,32
Algebraic_SBox,56,21.60,32
Precomputed_SBox,56,16.60,33
Algebraic_SBox,56,39.80,33
Precomputed_SBox,56,16.60,34
Algebraic_SBox,56,30.60,34
Precomputed_SBox,56,16.60,35
Algebraic_SBox,56,21.80,35
Precomputed_SBox,56,16.60,36
Algebraic_SBox,56,21.80,36
Precomputed_SBox,56,16.60,37
Algebraic_SBox,56,21.80,37
Precomputed_SBox,56,16.40,38
Algebraic_SBox,56,21.60,38
Precomputed_SBox,56,16.60,39
Algebraic_SBox,56,21.60,39
Precomputed_SBox,56,16.60,40
Algebraic_SBox,56,21.60,40
Precomputed_SBox,56,16.60,41
Algebraic_SBox,56,21.80,41
Precomputed_SBox,56,16.60,42
Algebraic_SBox,56,21.60,42
Precomputed_SBox,56,16.80,43
Algebraic_SBox,56,21.80,43
Precomputed_SBox,56,16.60,44
Algebraic_SBox,56,22.20,44
Precomputed_SBox,56,16.60,45
Algebraic_SBox,56,21.80,45
Precomputed_SBox,56,16.60,46
Algebraic_SBox,56,21.60,46
Precomputed_SBox,56,16.40,47
Algebraic_SBox,56,21.80,47
Precomputed_SBox,56,16.60,48
Algebraic_SBox,56,21.80,48
Precomputed_SBox,56,16.60,49
Algebraic_SBox,56,21.60,49
Precomputed_SBox,57,16.60,0
Algebraic_SBox,57,21.80,0
Precomputed_SBox,57,16.40,1
Algebraic_SBox,57,21.60,1
Precomputed_SBox,57,16.60,2
Algebraic_SBox,57,21.60,2
Precomputed_SBox,57,16.60,3
Algebraic_SBox,57,21.60,3
Precomputed_SBox,57,16.40,4
Algebraic_SBox,57,21.60,4
Precomputed_SBox,57,16.60,5
Algebraic_SBox,57,21.80,5
Precomputed_SBox,57,16.80,6
Algebraic_SBox,57,21.60,6
Precomputed_SBox,57,16.40,7
Algebraic_SBox,57,21.80,7
Precomputed_SBox,57,16.40,8
Algebraic_SBox,57,21.80,8
Precomputed_SBox,57,16.60,9
Algebraic_SBox,57,21.80,9
Precomputed_SBox,57,16.60,10
Algebraic_SBox,57,21.80,10
Precomputed_SBox,57,18.40,11
Algebraic_SBox,57,21.80,11
Precomputed_SBox,57,16.60,12
Algebraic_SBox,57,21.60,12
Precomputed_SBox,57,16.20,13
Algebraic_SBox,57,21.60,13
Precomputed_SBox,57,16.60,14
Algebraic_SBox,57,21.80,14
Precomputed_SBox,57,16.80,15
Algebraic_SBox,57,21.60,15
Precomputed_SBox,57,16.60,16
Algebraic_SBox,57,21.80,16
Precomputed_SBox,57,16.60,17
Algebraic_SBox,57,21.80,17
Precomputed_SBox,57,16.60,18
Algebraic_SBox,57,21.80,18
Precomputed_SBox,57,16.60,19
Algebraic_SBox,57,21.80,19
Precomputed_SBox,57,16.60,20
Algebraic_SBox,57,21.60,20
Precomputed_SBox,57,16.60,21
Algebraic_SBox,57,21.80,21
Precomputed_SBox,57,16.60,22
Algebraic_SBox,57,21.80,22
Precomputed_SBox,57,16.60,23
Algebraic_SBox,57,21.60,23
Precomputed_SBox,57,16.60,24
Algebraic_SBox,57,21.80,24
Precomputed_SBox,57,16.40,25
Algebraic_SBox,57,21.80,25
Precomputed_SBox,57,16.60,26
Algebraic_SBox,57,21.80,26
Precomputed_SBox,57,16.40,27
Algebraic_SBox,57,21.60,27
Precomputed_SBox,57,16.60,28
Algebraic_SBox,57,21.80,28
Precomputed_SBox,57,16.80,29
Algebraic_SBox,57,21.80,29
Precomputed_SBox,57,16.60,30
Algebraic_SBox,57,21.80,30
Precomputed_SBox,57,16.40,31
Algebraic_SBox,57,22.20,31
Precomputed_SBox,57,16.60,32
Algebraic_SBox,57,21.80,32
Precomputed_SBox,57,16.60,33
Algebraic_SBox,57,21.60,33
Precomputed_SBox,57,16.80,34
Algebraic_SBox,57,21.80,34
Precomputed_SBox,57,16.60,35
Algebraic_SBox,57,21.80,35
Precomputed_SBox,57,16.40,36
Algebraic_SBox,57,21.60,36
Precomputed_SBox,57,16.60,37
Algebraic_SBox,57,21.80,37
Precomputed_SBox,57,16.60,38
Algebraic_SBox,57,21.60,38
Precomputed_SBox,57,16.60,39
Algebraic_SBox,57,21.80,39
Precomputed_SBox,57,16.60,40
Algebraic_SBox,57,21.60,40
Precomputed_SBox,57,16.40,41
Algebraic_SBox,57,21.40,41
Precomputed_SBox,57,16.60,42
Algebraic_SBox,57,21.60,42
Precomputed_SBox,57,16.40,43
Algebraic_SBox,57,21.40,43
Precomputed_SBox,57,16.40,44
Algebraic_SBox,57,21.60,44
Precomputed_SBox,57,16.40,45
Algebraic_SBox,57,21.60,45
Precomputed_SBox,57,16.40,46
Algebraic_SBox,57,21.60,46
Precomputed_SBox,57,16.60,47
Algebraic_SBox,57,21.60,47
Precomputed_SBox,57,16.40,48
Algebraic_SBox,57,21.60,48
Precomputed_SBox,57,16.40,49
Algebraic_SBox,57,21.40,49
Precomputed_SBox,58,16.40,0
Algebraic_SBox,58,28.60,0
Precomputed_SBox,58,16.40,1
Algebraic_SBox,58,21.60,1
Precomputed_SBox,58,16.20,2
Algebraic_SBox,58,21.40,2
Precomputed_SBox,58,16.40,3
Algebraic_SBox,58,21.60,3
Precomputed_SBox,58,16.40,4
Algebraic_SBox,58,21.60,4
Precomputed_SBox,58,16.40,5
Algebraic_SBox,58,21.60,5
Precomputed_SBox,58,16.40,6
Algebraic_SBox,58,21.40,6
Precomputed_SBox,58,16.40,7
Algebraic_SBox,58,21.40,7
Precomputed_SBox,58,16.20,8
Algebraic_SBox,58,21.60,8
Precomputed_SBox,58,21.40,9
Algebraic_SBox,58,21.60,9
Precomputed_SBox,58,17.20,10
Algebraic_SBox,58,21.60,10
Precomputed_SBox,58,17.40,11
Algebraic_SBox,58,21.40,11
Precomputed_SBox,58,17.20,12
Algebraic_SBox,58,21.60,12
Precomputed_SBox,58,23.60,13
Algebraic_SBox,58,21.60,13
Precomputed_SBox,58,16.40,14
Algebraic_SBox,58,48.00,14
Precomputed_SBox,58,16.40,15
Algebraic_SBox,58,21.40,15
Precomputed_SBox,58,16.40,16
Algebraic_SBox,58,21.40,16
Precomputed_SBox,58,16.60,17
Algebraic_SBox,58,21.60,17
Precomputed_SBox,58,16.20,18
Algebraic_SBox,58,21.60,18
Precomputed_SBox,58,17.40,19
Algebraic_SBox,58,21.60,19
Precomputed_SBox,58,17.20,20
Algebraic_SBox,58,21.40,20
Precomputed_SBox,58,17.20,21
Algebraic_SBox,58,21.60,21
Precomputed_SBox,58,17.40,22
Algebraic_SBox,58,21.60,22
Precomputed_SBox,58,17.20,23
Algebraic_SBox,58,21.60,23
Precomputed_SBox,58,17.40,24
Algebraic_SBox,58,21.40,24
Precomputed_SBox,58,17.20,25
Algebraic_SBox,58,21.60,25
Precomputed_SBox,58,17.20,26
Algebraic_SBox,58,21.40,26
Precomputed_SBox,58,17.20,27
Algebraic_SBox,58,21.40,27
Precomputed_SBox,58,16.40,28
Algebraic_SBox,58,21.60,28
Precomputed_SBox,58,16.40,29
Algebraic_SBox,58,21.60,29
Precomputed_SBox,58,16.40,30
Algebraic_SBox,58,21.60,30
Precomputed_SBox,58,16.40,31
Algebraic_SBox,58,21.60,31
Precomputed_SBox,58,16.20,32
Algebraic_SBox,58,21.60,32
Precomputed_SBox,58,16.40,33
Algebraic_SBox,58,21.40,33
Precomputed_SBox,58,16.60,34
Algebraic_SBox,58,21.60,34
Precomputed_SBox,58,16.40,35
Algebraic_SBox,58,21.40,35
Precomputed_SBox,58,16.40,36
Algebraic_SBox,58,21.40,36
Precomputed_SBox,58,16.40,37
Algebraic_SBox,58,21.60,37
Precomputed_SBox,58,16.40,38
Algebraic_SBox,58,21.40,38
Precomputed_SBox,58,16.60,39
Algebraic_SBox,58,21.40,39
Precomputed_SBox,58,16.60,40
Algebraic_SBox,58,21.40,40
Precomputed_SBox,58,16.40,41
Algebraic_SBox,58,21.60,41
Precomputed_SBox,58,16.40,42
Algebraic_SBox,58,21.60,42
Precomputed_SBox,58,16.40,43
Algebraic_SBox,58,21.60,43
Precomputed_SBox,58,16.40,44
Algebraic_SBox,58,21.60,44
Precomputed_SBox,58,16.40,45
Algebraic_SBox,58,21.60,45
Precomputed_SBox,58,16.40,46
Algebraic_SBox,58,21.60,46
Precomputed_SBox,58,16.60,47
Algebraic_SBox,58,21.60,47
Precomputed_SBox,58,16.60,48
Algebraic_SBox,58,21.40,48
Precomputed_SBox,58,16.40,49
Algebraic_SBox,58,21.60,49
Precomputed_SBox,59,16.40,0
Algebraic_SBox,59,21.60,0
Precomputed_SBox,59,16.40,1
Algebraic_SBox,59,21.60,1
Precomputed_SBox,59,16.40,2
Algebraic_SBox,59,21.60,2
Precomputed_SBox,59,16.40,3
Algebraic_SBox,59,21.40,3
Precomputed_SBox,59,16.40,4
Algebraic_SBox,59,21.60,4
Precomputed_SBox,59,16.40,5
Algebraic_SBox,59,21.60,5
Precomputed_SBox,59,16.20,6
Algebraic_SBox,59,21.40,6
Precomputed_SBox,59,16.20,7
Algebraic_SBox,59,21.60,7
Precomputed_SBox,59,16.40,8
Algebraic_SBox,59,21.60,8
Precomputed_SBox,59,16.20,9
Algebraic_SBox,59,21.60,9
Precomputed_SBox,59,16.40,10
Algebraic_SBox,59,21.60,10
Precomputed_SBox,59,16.40,11
Algebraic_SBox,59,21.60,11
Precomputed_SBox,59,16.40,12
Algebraic_SBox,59,21.40,12
Precomputed_SBox,59,16.40,13
Algebraic_SBox,59,21.60,13
Precomputed_SBox,59,16.40,14
Algebraic_SBox,59,22.00,14
Precomputed_SBox,59,16.40,15
Algebraic_SBox,59,21.40,15
Precomputed_SBox,59,16.40,16
Algebraic_SBox,59,21.60,16
Precomputed_SBox,59,16.40,17
Algebraic_SBox,59,21.60,17
Precomputed_SBox,59,16.40,18
Algebraic_SBox,59,21.60,18
Precomputed_SBox,59,16.40,19
Algebraic_SBox,59,21.40,19
Precomputed_SBox,59,16.40,20
Algebraic_SBox,59,21.60,20
Precomputed_SBox,59,16.40,21
Algebraic_SBox,59,21.60,21
Precomputed_SBox,59,16.40,22
Algebraic_SBox,59,21.60,22
Precomputed_SBox,59,16.40,23
Algebraic_SBox,59,21.60,23
Precomputed_SBox,59,16.40,24
Algebraic_SBox,59,21.60,24
Precomputed_SBox,59,16.40,25
Algebraic_SBox,59,21.60,25
Precomputed_SBox,59,16.40,26
Algebraic_SBox,59,21.40,26
Precomputed_SBox,59,16.40,27
Algebraic_SBox,59,21.60,27
Precomputed_SBox,59,16.60,28
Algebraic_SBox,59,21.40,28
Precomputed_SBox,59,16.60,29
Algebraic_SBox,59,21.60,29
Precomputed_SBox,59,16.40,30
Algebraic_SBox,59,21.60,30
Precomputed_SBox,59,16.40,31
Algebraic_SBox,59,21.60,31
Precomputed_SBox,59,16.40,32
Algebraic_SBox,59,21.60,32
Precomputed_SBox,59,16.40,33
Algebraic_SBox,59,21.40,33
Precomputed_SBox,59,16.40,34
Algebraic_SBox,59,21.40,34
Precomputed_SBox,59,16.40,35
Algebraic_SBox,59,21.40,35
Precomputed_SBox,59,16.40,36
Algebraic_SBox,59,21.60,36
Precomputed_SBox,59,16.40,37
Algebraic_SBox,59,21.40,37
Precomputed_SBox,59,16.40,38
Algebraic_SBox,59,21.60,38
Precomputed_SBox,59,16.20,39
Algebraic_SBox,59,21.60,39
Precomputed_SBox,59,16.40,40
Algebraic_SBox,59,21.60,40
Precomputed_SBox,59,16.20,41
Algebraic_SBox,59,21.60,41
Precomputed_SBox,59,16.60,42
Algebraic_SBox,59,21.80,42
Precomputed_SBox,59,16.40,43
Algebraic_SBox,59,21.80,43
Precomputed_SBox,59,16.40,44
Algebraic_SBox,59,21.60,44
Precomputed_SBox,59,16.40,45
Algebraic_SBox,59,21.80,45
Precomputed_SBox,59,16.40,46
Algebraic_SBox,59,21.60,46
Precomputed_SBox,59,16.60,47
Algebraic_SBox,59,21.60,47
Precomputed_SBox,59,16.40,48
Algebraic_SBox,59,21.80,48
Precomputed_SBox,59,16.40,49
Algebraic_SBox,59,21.60,49
Precomputed_SBox,60,16.60,0
Algebraic_SBox,60,21.60,0
Precomputed_SBox,60,16.40,1
Algebraic_SBox,60,21.60,1
Precomputed_SBox,60,16.40,2
Algebraic_SBox,60,21.60,2
Precomputed_SBox,60,16.60,3
Algebraic_SBox,60,21.60,3
Precomputed_SBox,60,16.40,4
Algebraic_SBox,60,21.60,4
Precomputed_SBox,60,16.40,5
Algebraic_SBox,60,21.60,5
Precomputed_SBox,60,16.40,6
Algebraic_SBox,60,21.80,6
Precomputed_SBox,60,16.40,7
Algebraic_SBox,60,21.80,7
Precomputed_SBox,60,16.40,8
Algebraic_SBox,60,21.60,8
Precomputed_SBox,60,16.80,9
Algebraic_SBox,60,21.60,9
Precomputed_SBox,60,16.60,10
Algebraic_SBox,60,21.60,10
Precomputed_SBox,60,16.40,11
Algebraic_SBox,60,21.60,11
Precomputed_SBox,60,16.40,12
Algebraic_SBox,60,21.80,12
Precomputed_SBox,60,16.60,13
Algebraic_SBox,60,21.80,13
Precomputed_SBox,60,16.40,14
Algebraic_SBox,60,21.60,14
Precomputed_SBox,60,16.80,15
Algebraic_SBox,60,21.60,15
Precomputed_SBox,60,16.60,16
Algebraic_SBox,60,21.60,16
Precomputed_SBox,60,16.40,17
Algebraic_SBox,60,21.60,17
Precomputed_SBox,60,16.60,18
Algebraic_SBox,60,21.60,18
Precomputed_SBox,60,16.60,19
Algebraic_SBox,60,21.60,19
Precomputed_SBox,60,16.60,20
Algebraic_SBox,60,21.60,20
Precomputed_SBox,60,16.40,21
Algebraic_SBox,60,21.80,21
Precomputed_SBox,60,16.60,22
Algebraic_SBox,60,21.60,22
Precomputed_SBox,60,16.60,23
Algebraic_SBox,60,21.80,23
Precomputed_SBox,60,16.40,24
Algebraic_SBox,60,21.80,24
Precomputed_SBox,60,16.40,25
Algebraic_SBox,60,21.60,25
Precomputed_SBox,60,16.40,26
Algebraic_SBox,60,21.80,26
Precomputed_SBox,60,16.40,27
Algebraic_SBox,60,21.60,27
Precomputed_SBox,60,16.60,28
Algebraic_SBox,60,21.60,28
Precomputed_SBox,60,16.40,29
Algebraic_SBox,60,21.40,29
Precomputed_SBox,60,16.40,30
Algebraic_SBox,60,21.60,30
Precomputed_SBox,60,16.40,31
Algebraic_SBox,60,21.40,31
Precomputed_SBox,60,16.40,32
Algebraic_SBox,60,21.60,32
Precomputed_SBox,60,16.40,33
Algebraic_SBox,60,21.40,33
Precomputed_SBox,60,16.60,34
Algebraic_SBox,60,21.40,34
Precomputed_SBox,60,16.80,35
Algebraic_SBox,60,21.60,35
Precomputed_SBox,60,16.40,36
Algebraic_SBox,60,21.60,36
Precomputed_SBox,60,16.40,37
Algebraic_SBox,60,21.60,37
Precomputed_SBox,60,21.40,38
Algebraic_SBox,60,21.40,38
Precomputed_SBox,60,17.40,39
Algebraic_SBox,60,21.60,39
Precomputed_SBox,60,17.20,40
Algebraic_SBox,60,21.60,40
Precomputed_SBox,60,17.20,41
Algebraic_SBox,60,21.60,41
Precomputed_SBox,60,17.20,42
Algebraic_SBox,60,21.60,42
Precomputed_SBox,60,17.20,43
Algebraic_SBox,60,21.60,43
Precomputed_SBox,60,17.20,44
Algebraic_SBox,60,21.60,44
Precomputed_SBox,60,17.20,45
Algebraic_SBox,60,21.40,45
Precomputed_SBox,60,17.40,46
Algebraic_SBox,60,21.60,46
Precomputed_SBox,60,21.40,47
Algebraic_SBox,60,21.40,47
Precomputed_SBox,60,16.40,48
Algebraic_SBox,60,21.40,48
Precomputed_SBox,60,16.40,49
Algebraic_SBox,60,21.60,49
Precomputed_SBox,61,16.40,0
Algebraic_SBox,61,21.40,0
Precomputed_SBox,61,16.40,1
Algebraic_SBox,61,21.60,1
Precomputed_SBox,61,16.40,2
Algebraic_SBox,61,21.40,2
Precomputed_SBox,61,16.60,3
Algebraic_SBox,61,21.60,3
Precomputed_SBox,61,23.60,4
Algebraic_SBox,61,21.60,4
Precomputed_SBox,61,16.20,5
Algebraic_SBox,61,21.60,5
Precomputed_SBox,61,18.60,6
Algebraic_SBox,61,21.60,6
Precomputed_SBox,61,16.40,7
Algebraic_SBox,61,21.60,7
Precomputed_SBox,61,16.40,8
Algebraic_SBox,61,21.60,8
Precomputed_SBox,61,16.20,9
Algebraic_SBox,61,21.60,9
Precomputed_SBox,61,16.40,10
Algebraic_SBox,61,21.60,10
Precomputed_SBox,61,16.40,11
Algebraic_SBox,61,21.60,11
Precomputed_SBox,61,16.40,12
Algebraic_SBox,61,21.40,12
Precomputed_SBox,61,16.40,13
Algebraic_SBox,61,21.60,13
Precomputed_SBox,61,16.40,14
Algebraic_SBox,61,21.60,14
Precomputed_SBox,61,16.20,15
Algebraic_SBox,61,21.60,15
Precomputed_SBox,61,16.40,16
Algebraic_SBox,61,21.40,16
Precomputed_SBox,61,16.40,17
Algebraic_SBox,61,21.60,17
Precomputed_SBox,61,16.20,18
Algebraic_SBox,61,21.60,18
Precomputed_SBox,61,16.40,19
Algebraic_SBox,61,21.60,19
Precomputed_SBox,61,16.40,20
Algebraic_SBox,61,21.60,20
Precomputed_SBox,61,16.40,21
Algebraic_SBox,61,21.40,21
Precomputed_SBox,61,16.40,22
Algebraic_SBox,61,21.60,22
Precomputed_SBox,61,16.40,23
Algebraic_SBox,61,21.60,23
Precomputed_SBox,61,16.20,24
Algebraic_SBox,61,21.60,24
Precomputed_SBox,61,16.40,25
Algebraic_SBox,61,21.60,25
Precomputed_SBox,61,16.40,26
Algebraic_SBox,61,21.40,26
Precomputed_SBox,61,16.60,27
Algebraic_SBox,61,21.60,27
Precomputed_SBox,61,16.40,28
Algebraic_SBox,61,21.40,28
Precomputed_SBox,61,16.40,29
Algebraic_SBox,61,21.60,29
Precomputed_SBox,61,16.40,30
Algebraic_SBox,61,21.40,30
Precomputed_SBox,61,16.60,31
Algebraic_SBox,61,21.60,31
Precomputed_SBox,61,16.40,32
Algebraic_SBox,61,21.40,32
Precomputed_SBox,61,16.40,33
Algebraic_SBox,61,21.60,33
Precomputed_SBox,61,16.40,34
Algebraic_SBox,61,21.40,34
Precomputed_SBox,61,16.40,35
Algebraic_SBox,61,21.60,35
Precomputed_SBox,61,16.40,36
Algebraic_SBox,61,21.60,36
Precomputed_SBox,61,16.60,37
Algebraic_SBox,61,21.40,37
Precomputed_SBox,61,16.40,38
Algebraic_SBox,61,21.60,38
Precomputed_SBox,61,16.60,39
Algebraic_SBox,61,21.40,39
Precomputed_SBox,61,16.40,40
Algebraic_SBox,61,21.40,40
Precomputed_SBox,61,16.40,41
Algebraic_SBox,61,21.40,41
Precomputed_SBox,61,16.20,42
Algebraic_SBox,61,21.40,42
Precomputed_SBox,61,17.40,43
Algebraic_SBox,61,21.40,43
Precomputed_SBox,61,17.40,44
Algebraic_SBox,61,21.40,44
Precomputed_SBox,61,17.20,45
Algebraic_SBox,61,21.60,45
Precomputed_SBox,61,17.40,46
Algebraic_SBox,61,21.40,46
Precomputed_SBox,61,17.20,47
Algebraic_SBox,61,21.60,47
Precomputed_SBox,61,17.40,48
Algebraic_SBox,61,21.60,48
Precomputed_SBox,61,17.80,49
Algebraic_SBox,61,21.60,49
Precomputed_SBox,62,17.40,0
Algebraic_SBox,62,21.80,0
Precomputed_SBox,62,17.40,1
Algebraic_SBox,62,21.60,1
Precomputed_SBox,62,17.20,2
Algebraic_SBox,62,21.60,2
Precomputed_SBox,62,16.40,3
Algebraic_SBox,62,21.60,3
Precomputed_SBox,62,16.40,4
Algebraic_SBox,62,21.60,4
Precomputed_SBox,62,16.60,5
Algebraic_SBox,62,21.60,5
Precomputed_SBox,62,16.60,6
Algebraic_SBox,62,21.60,6
Precomputed_SBox,62,16.60,7
Algebraic_SBox,62,21.60,7
Precomputed_SBox,62,16.40,8
Algebraic_SBox,62,21.60,8
Precomputed_SBox,62,16.40,9
Algebraic_SBox,62,21.60,9
Precomputed_SBox,62,16.40,10
Algebraic_SBox,62,21.60,10
Precomputed_SBox,62,16.60,11
Algebraic_SBox,62,21.60,11
Precomputed_SBox,62,16.60,12
Algebraic_SBox,62,21.60,12
Precomputed_SBox,62,16.60,13
Algebraic_SBox,62,21.60,13
Precomputed_SBox,62,16.40,14
Algebraic_SBox,62,21.60,14
Precomputed_SBox,62,16.60,15
Algebraic_SBox,62,21.60,15
Precomputed_SBox,62,16.40,16
Algebraic_SBox,62,21.60,16
Precomputed_SBox,62,16.60,17
Algebraic_SBox,62,21.60,17
Precomputed_SBox,62,16.40,18
Algebraic_SBox,62,21.60,18
Precomputed_SBox,62,16.60,19
Algebraic_SBox,62,21.60,19
Precomputed_SBox,62,16.40,20
Algebraic_SBox,62,21.60,20
Precomputed_SBox,62,16.40,21
Algebraic_SBox,62,21.60,21
Precomputed_SBox,62,16.60,22
Algebraic_SBox,62,21.60,22
Precomputed_SBox,62,16.60,23
Algebraic_SBox,62,21.60,23
Precomputed_SBox,62,16.60,24
Algebraic_SBox,62,21.60,24
Precomputed_SBox,62,16.40,25
Algebraic_SBox,62,21.60,25
Precomputed_SBox,62,16.60,26
Algebraic_SBox,62,21.60,26
Precomputed_SBox,62,16.40,27
Algebraic_SBox,62,21.60,27
Precomputed_SBox,62,16.40,28
Algebraic_SBox,62,21.60,28
Precomputed_SBox,62,16.40,29
Algebraic_SBox,62,21.60,29
Precomputed_SBox,62,16.40,30
Algebraic_SBox,62,21.60,30
Precomputed_SBox,62,16.80,31
Algebraic_SBox,62,21.60,31
Precomputed_SBox,62,16.40,32
Algebraic_SBox,62,21.60,32
Precomputed_SBox,62,16.40,33
Algebraic_SBox,62,21.60,33
Precomputed_SBox,62,16.60,34
Algebraic_SBox,62,21.60,34
Precomputed_SBox,62,16.40,35
Algebraic_SBox,62,21.60,35
Precomputed_SBox,62,16.40,36
Algebraic_SBox,62,21.60,36
Precomputed_SBox,62,16.60,37
Algebraic_SBox,62,21.60,37
Precomputed_SBox,62,16.40,38
Algebraic_SBox,62,21.60,38
Precomputed_SBox,62,16.40,39
Algebraic_SBox,62,21.60,39
Precomputed_SBox,62,16.40,40
Algebraic_SBox,62,21.60,40
Precomputed_SBox,62,16.40,41
Algebraic_SBox,62,21.60,41
Precomputed_SBox,62,16.60,42
Algebraic_SBox,62,21.60,42
Precomputed_SBox,62,16.40,43
Algebraic_SBox,62,21.60,43
Precomputed_SBox,62,16.40,44
Algebraic_SBox,62,21.60,44
Precomputed_SBox,62,16.40,45
Algebraic_SBox,62,21.60,45
Precomputed_SBox,62,16.60,46
Algebraic_SBox,62,21.60,46
Precomputed_SBox,62,16.40,47
Algebraic_SBox,62,21.60,47
Precomputed_SBox,62,16.40,48
Algebraic_SBox,62,21.60,48
Precomputed_SBox,62,16.60,49
Algebraic_SBox,62,21.60,49
Precomputed_SBox,63,16.40,0
Algebraic_SBox,63,21.60,0
Precomputed_SBox,63,16.40,1
Algebraic_SBox,63,21.60,1
Precomputed_SBox,63,16.60,2
Algebraic_SBox,63,21.60,2
Precomputed_SBox,63,16.40,3
Algebraic_SBox,63,21.60,3
Precomputed_SBox,63,16.40,4
Algebraic_SBox,63,21.60,4
Precomputed_SBox,63,16.60,5
Algebraic_SBox,63,21.60,5
Precomputed_SBox,63,16.60,6
Algebraic_SBox,63,21.60,6
Precomputed_SBox,63,16.60,7
Algebraic_SBox,63,21.60,7
Precomputed_SBox,63,16.60,8
Algebraic_SBox,63,21.60,8
Precomputed_SBox,63,16.40,9
Algebraic_SBox,63,21.60,9
Precomputed_SBox,63,16.40,10
Algebraic_SBox,63,21.60,10
Precomputed_SBox,63,16.40,11
Algebraic_SBox,63,21.60,11
Precomputed_SBox,63,16.60,12
Algebraic_SBox,63,21.60,12
Precomputed_SBox,63,16.60,13
Algebraic_SBox,63,21.60,13
Precomputed_SBox,63,16.60,14
Algebraic_SBox,63,21.60,14
Precomputed_SBox,63,16.40,15
Algebraic_SBox,63,21.60,15
Precomputed_SBox,63,16.60,16
Algebraic_SBox,63,21.60,16
Precomputed_SBox,63,16.60,17
Algebraic_SBox,63,21.60,17
Precomputed_SBox,63,16.40,18
Algebraic_SBox,63,21.60,18
Precomputed_SBox,63,16.40,19
Algebraic_SBox,63,21.60,19
Precomputed_SBox,63,16.40,20
Algebraic_SBox,63,21.60,20
Precomputed_SBox,63,16.60,21
Algebraic_SBox,63,21.60,21
Precomputed_SBox,63,16.40,22
Algebraic_SBox,63,21.80,22
Precomputed_SBox,63,16.60,23
Algebraic_SBox,63,21.60,23
Precomputed_SBox,63,16.40,24
Algebraic_SBox,63,21.60,24
Precomputed_SBox,63,16.60,25
Algebraic_SBox,63,21.60,25
Precomputed_SBox,63,16.20,26
Algebraic_SBox,63,21.60,26
Precomputed_SBox,63,16.40,27
Algebraic_SBox,63,21.60,27
Precomputed_SBox,63,16.40,28
Algebraic_SBox,63,21.60,28
Precomputed_SBox,63,16.40,29
Algebraic_SBox,63,21.60,29
Precomputed_SBox,63,16.60,30
Algebraic_SBox,63,21.60,30
Precomputed_SBox,63,16.40,31
Algebraic_SBox,63,21.60,31
Precomputed_SBox,63,16.40,32
Algebraic_SBox,63,21.60,32
Precomputed_SBox,63,16.40,33
Algebraic_SBox,63,21.60,33
Precomputed_SBox,63,16.40,34
Algebraic_SBox,63,21.80,34
Precomputed_SBox,63,16.40,35
Algebraic_SBox,63,21.60,35
Precomputed_SBox,63,16.40,36
Algebraic_SBox,63,21.60,36
Precomputed_SBox,63,16.40,37
